sentence_index,entity_raw,entity_normalised,category,sentence_text
1225,Horizon,Horizon,Technical System,"In your witness statements provided to the inquiry, on a number
of occasions you explain that you were not the chief architect for Horizon, correct?
Correct."
1228,Horizon,Horizon,Technical System,"And you explain that you were not the only person involved in the development of Horizon,
nor the maintenance of it when it was up and running?"
1231,Horizon,Horizon,Technical System,"I did have a fairly good overview knowledge
of the whole of Horizon because of really
going back to my role in the agent team because the whole point of the agents
was to sit in the middle
and see the difference between what was happening at the counter and what was happening at the
back end
and obviously with the work I did on impact I got a much
more detailed knowledge of how the counter operated."
1232,Horizon,Horizon,Technical System,"So from that point of view, I probably
was one of the people who had a good overview knowledge of how the Horizon system worked."
1236,Fujitsu,Fujitsu,Organisation,"Did you ever discuss the role that you were performing as a witness with anyone senior
at Fujitsu?"
1239,Fujitsu,Fujitsu,Organisation,"Did you ever discuss with anyone senior at Fujitsu
the demands being placed upon you by the post office?"
1250,Horizon,Horizon,Technical System,"During your involvement in the various criminal cases, did you feel under any pressure
placed upon you by the post office or its lawyers publicly to refute any suggestion
by the defence that there were issues with the reliability of Horizon?"
1257,Fujitsu,Fujitsu,Organisation,Did you raise that with anyone senior at Fujitsu?
1258,David Jones,David Jones,Individual,"I think I did, well I
certainly had conversations with David Jones back in February 2010."
1260,Fujitsu,Fujitsu,Organisation,No he was a Fujitsu lawyer.
1261,Fujitsu,Fujitsu,Organisation,So I meant a Fujitsu lawyer.
1262,Fujitsu,Fujitsu,Organisation,"Yes he was a Fujitsu
lawyer."
1263,Penny,Penny,Organisation,I think I was really instigated by Penny rather than myself.
1264,Fujitsu,Fujitsu,Organisation,"She felt
that the post office were getting to be very demanding of Fujitsu in general, and me and
her to some extent in particular, because not only was there the case for Mrs. Misra,
there was also the case to do with Mr. Hosey going on at the same sort of time."
1264,Misra,Misra,Individual,"She felt
that the post office were getting to be very demanding of Fujitsu in general, and me and
her to some extent in particular, because not only was there the case for Mrs. Misra,
there was also the case to do with Mr. Hosey going on at the same sort of time."
1264,Hosey,Hosey,Individual,"She felt
that the post office were getting to be very demanding of Fujitsu in general, and me and
her to some extent in particular, because not only was there the case for Mrs. Misra,
there was also the case to do with Mr. Hosey going on at the same sort of time."
1265,David Jones,David Jones,Individual,"And she
felt that it was important that we had some sort of legal cover, for want of a better
of the way that it was being approached, and so she set up this meeting with David Jones,
which lasted about an hour or so, something like that, where basically what my memory
came out of that is, well, just tell the truth on what happened and get on with it, and we'll
support you as you need it."
1270,the Post Office,Post Office,Organisation,"I think it's right, isn't it, that the Post Office and its lawyers made a series of direct
approaches to you on a number of occasions?"
1271,Penny,Penny,Individual,"Yes, they did, and I tried to force them back into the way that they should have been communicating
with me through Penny and the prosecution sport team and there were a
number of cases where the wires approached directly and in most of those
cases I then forwarded the emails on to Penny and tried to get some sort of
control back on the process can we just look at some examples of those please
please Mr Jenkins."
1271,Mr Jenkins,Mr Jenkins,Individual,"Yes, they did, and I tried to force them back into the way that they should have been communicating
with me through Penny and the prosecution sport team and there were a
number of cases where the wires approached directly and in most of those
cases I then forwarded the emails on to Penny and tried to get some sort of
control back on the process can we just look at some examples of those please
please Mr Jenkins."
1275,Rachel Panto,Rachel Panto,Individual,You reply on the 16th of November to Rachel Panto
1277,Cartwright King,Cartwright King,Individual,"She was a lawyer working for Cartwright King, I believe."
1278,Rachel,Rachel,Individual,"And you say, Rachel, can't you use the report I've already
sent you?"
1282,Nemesh Patel,Nemesh Patel,Individual,and that includes the case of Nemesh Patel.
1284,James Davidson,James Davidson,Individual,"James Davidson, a delivery executive,
says to Ms. Panton, and you're copied in, sorry, Panta,
I'm concerned at the engagement approach being taken here."
1284,Panton,Panton,Individual,"James Davidson, a delivery executive,
says to Ms. Panton, and you're copied in, sorry, Panta,
I'm concerned at the engagement approach being taken here."
1286,the Post Office,Post Office,Organisation,Is this an example of you pulling the Post Office up on direct approaches to you?
1287,Rachel Panther,Rachel Panther,Individual,"Indeed it was, and if you noticed on the previous email, although I'd been sent the email directly
by Rachel Panther, when I responded I copied in both Penny Thomas and James Davidson."
1287,Penny Thomas,Penny Thomas,Individual,"Indeed it was, and if you noticed on the previous email, although I'd been sent the email directly
by Rachel Panther, when I responded I copied in both Penny Thomas and James Davidson."
1287,James Davidson,James Davidson,Individual,"Indeed it was, and if you noticed on the previous email, although I'd been sent the email directly
by Rachel Panther, when I responded I copied in both Penny Thomas and James Davidson."
1289,the Post Office,Post Office,Organisation,"And what was the issue in your mind with the direct approach from the Post Office?
I think, well there's two or three issues really."
1290,Penny,Penny,Organisation,"The main one was that I felt that
the prosecution support team, namely Penny, needed to be aware of what was going on and
that we actually had a single point of contact so that Fujitsu was aware of what the Post
Office was requiring them to do in terms of legal processes and so on."
1290,Fujitsu,Fujitsu,Organisation,"The main one was that I felt that
the prosecution support team, namely Penny, needed to be aware of what was going on and
that we actually had a single point of contact so that Fujitsu was aware of what the Post
Office was requiring them to do in terms of legal processes and so on."
1290,"the Post
Office","the Post
Office",Organisation,"The main one was that I felt that
the prosecution support team, namely Penny, needed to be aware of what was going on and
that we actually had a single point of contact so that Fujitsu was aware of what the Post
Office was requiring them to do in terms of legal processes and so on."
1295,Fujitsu,Fujitsu,Organisation,"Why was it important that the Fujitsu prosecution support team were
cited on these exchanges?"
1297,Jane Owen,Jane Owen,Individual,"It was their responsibility that there was supposed
to be a line of communication between the post office legal department, well not
the legal departments, their investigators, Jane Owen is the name that I think of
in that role and the fiduciary team to actually know what was going on to coordinate the work
so as to be aware of what was happening and what was going on."
1305,Fujitsu,Fujitsu,Organisation,"Was it in your mind that Fujitsu, as a third party to a prosecution, might be required
to disclose material to a court?"
1308,Fujitsu,Fujitsu,Organisation,Did you ever come to understand that Fujitsu may owe duties of disclosure?
1309,Fujitsu,Fujitsu,Organisation,"No. As far as I understood it, disclosure was something that post offices needed to
worry about, not that it wasn't something that affected me or Fujitsu."
1316,Fujitsu,Fujitsu,Organisation,"In any of those discussions, were the extent of Fujitsu or your own duties of disclosure
discussed?"
1320,Jane Owen,Jane Owen,Individual,"An email from
Jane Owen on the 16th of November 2012, which is the same day we were looking at the moment
to Penny Thomas, a copy to Jane Bradbury."
1320,Penny Thomas,Penny Thomas,Individual,"An email from
Jane Owen on the 16th of November 2012, which is the same day we were looking at the moment
to Penny Thomas, a copy to Jane Bradbury."
1320,Jane Bradbury,Jane Bradbury,Individual,"An email from
Jane Owen on the 16th of November 2012, which is the same day we were looking at the moment
to Penny Thomas, a copy to Jane Bradbury."
1323,Jane Owen,Jane Owen,Individual,"Anyway, Jane Owen, security manager in the post office, says, at High Penning, I'm a
little out of the loop with this now, I've changed roles, I asked Mark about raising
an invoice, he has the budget to cover the expert witness requirements for one of Sharon's
cases, which I think the email below will relate to."
1323,Mark,Mark,Individual,"Anyway, Jane Owen, security manager in the post office, says, at High Penning, I'm a
little out of the loop with this now, I've changed roles, I asked Mark about raising
an invoice, he has the budget to cover the expert witness requirements for one of Sharon's
cases, which I think the email below will relate to."
1323,Sharon,Sharon,Individual,"Anyway, Jane Owen, security manager in the post office, says, at High Penning, I'm a
little out of the loop with this now, I've changed roles, I asked Mark about raising
an invoice, he has the budget to cover the expert witness requirements for one of Sharon's
cases, which I think the email below will relate to."
1326,Gareth,Gareth,Individual,"Gareth has been approached
directly by an external solicitor, and Jane will need to start discussions with our team
leaders on how we prevent this from happening going forward, because it's clearly unacceptable
that he be, quote, ambushed in this way."
1326,Jane,Jane,Individual,"Gareth has been approached
directly by an external solicitor, and Jane will need to start discussions with our team
leaders on how we prevent this from happening going forward, because it's clearly unacceptable
that he be, quote, ambushed in this way."
1331,Rachel Panther,Rachel Panther,Individual,"But I mean, clearly, having this email out
of the blue from Rachel Panther in November,
when the last contact I'd had about any of these cases
was about a month before that, was a bit of a surprise."
1332,Post Office,Post Office,Organisation,"And clearly, I felt that we needed
to have some sort of control as to how my work was
to be scheduled and how Post Office was managing this."
1333,Post Office,Post Office,Organisation,"And I see this as being Post Office trying to actually
get that some control put back in there."
1343,Angela Vande,Angela Vande,Individual,This is an email exchange between you and Angela Vande and Bogart.
1352,Helen Rose,Helen Rose,Individual,"When you say Helen Rose report, I'm aware of two Helen Rose reports."
1353,Leptin,Leptin,Individual,"We're talking
about Leptin here?"
1357,Vanden Bogard,Vanden Bogard,Individual,I think Ms. Vanden Bogard is asking you questions about it.
1358,Angela Vanden Bogard,Angela Vanden Bogard,Individual,"Yes, this looks again like an email from Angela Vanden Bogard to myself where I have actually
inserted with the G.I.J. prefix my responses to her various questions."
1358,G.I.J.,G.I.J.,Organisation,"Yes, this looks again like an email from Angela Vanden Bogard to myself where I have actually
inserted with the G.I.J. prefix my responses to her various questions."
1362,Gareth,Gareth,Individual,"In the
first paragraph, you say, I've added replies with Gareth, Idris, Jenkins, G.I.J. In the
second paragraph, you say, this is all outside of our official remit."
1362,Idris,Idris,Individual,"In the
first paragraph, you say, I've added replies with Gareth, Idris, Jenkins, G.I.J. In the
second paragraph, you say, this is all outside of our official remit."
1362,G.I.J.,G.I.J.,Individual,"In the
first paragraph, you say, I've added replies with Gareth, Idris, Jenkins, G.I.J. In the
second paragraph, you say, this is all outside of our official remit."
1370,Penny,Penny,Individual,"I probably spent about half an hour or an
hour replying to this email, so I thought it was simpler to just reply to the email
then point out that this should really go through official channels, and that is why
I'd copied Penny in on the response because I saw her as being the official channel."
1378,Helen Rose,Helen Rose,Individual,"I think at this stage I may have already had some sort of contact with Helen Rose about
this"
1383,Penny,Penny,Individual,"I try and be helpful when I can, yes, but I'm aware that I also need to try and put
some sort of control in, which is why I copied Penny in on this to make her aware that I
was being asked these sort of questions."
1391,Allen,Allen,Individual,"And you tell us in your witness statements that you lacked that understanding in Ms Misra's
case, that's paragraphs 233 and 329 of your third witness statement, Mr Allen's case,
paragraph 619, and in Ms Sefton and Ms Neal's case, paragraph 689."
1391,Ms Sefton,Ms Sefton,Individual,"And you tell us in your witness statements that you lacked that understanding in Ms Misra's
case, that's paragraphs 233 and 329 of your third witness statement, Mr Allen's case,
paragraph 619, and in Ms Sefton and Ms Neal's case, paragraph 689."
1391,Ms Neal's,Ms Neal's,Individual,"And you tell us in your witness statements that you lacked that understanding in Ms Misra's
case, that's paragraphs 233 and 329 of your third witness statement, Mr Allen's case,
paragraph 619, and in Ms Sefton and Ms Neal's case, paragraph 689."
1394,Thomas,Thomas,Individual,"And that includes in Mr Thomas's case Para 313, Ms Misra's case Para 329, Mr Allen's
case Para 619, Miss Sefton and Miss Neal's case Para 689, and Mr. Ishak's case Paragraphs
643 and 646.
Correct."
1394,Ms Misra's,Ms Misra's,Organisation,"And that includes in Mr Thomas's case Para 313, Ms Misra's case Para 329, Mr Allen's
case Para 619, Miss Sefton and Miss Neal's case Para 689, and Mr. Ishak's case Paragraphs
643 and 646.
Correct."
1394,Allen,Allen,Individual,"And that includes in Mr Thomas's case Para 313, Ms Misra's case Para 329, Mr Allen's
case Para 619, Miss Sefton and Miss Neal's case Para 689, and Mr. Ishak's case Paragraphs
643 and 646.
Correct."
1394,Sefton,Sefton,Individual,"And that includes in Mr Thomas's case Para 313, Ms Misra's case Para 329, Mr Allen's
case Para 619, Miss Sefton and Miss Neal's case Para 689, and Mr. Ishak's case Paragraphs
643 and 646.
Correct."
1394,Neal,Neal,Individual,"And that includes in Mr Thomas's case Para 313, Ms Misra's case Para 329, Mr Allen's
case Para 619, Miss Sefton and Miss Neal's case Para 689, and Mr. Ishak's case Paragraphs
643 and 646.
Correct."
1394,Ishak,Ishak,Individual,"And that includes in Mr Thomas's case Para 313, Ms Misra's case Para 329, Mr Allen's
case Para 619, Miss Sefton and Miss Neal's case Para 689, and Mr. Ishak's case Paragraphs
643 and 646.
Correct."
1394,Paragraphs,Paragraphs,Individual,"And that includes in Mr Thomas's case Para 313, Ms Misra's case Para 329, Mr Allen's
case Para 619, Miss Sefton and Miss Neal's case Para 689, and Mr. Ishak's case Paragraphs
643 and 646.
Correct."
1397,Ms Misera's,Ms Misera's,Individual,"And that applied in both Ms Misera's case, Para 478, and Mr Ishak's case, Para 666."
1397,Ishak,Ishak,Individual,"And that applied in both Ms Misera's case, Para 478, and Mr Ishak's case, Para 666."
1399,the Post Office,Post Office,Organisation,"And fourthly, you say that you were never asked by the Post Office to provide a witness
statement that contained an expert witness's declaration."
1401,Allen,Allen,Individual,"That applied in Ms Misra's case, paragraphs 233, 466, and 483, Mr Allen's case, paragraph
619, Ms Sefton and Ms Neal's case, paragraph 689, and Mr Ishak's case, paragraph 669."
1401,Ms Sefton,Ms Sefton,Individual,"That applied in Ms Misra's case, paragraphs 233, 466, and 483, Mr Allen's case, paragraph
619, Ms Sefton and Ms Neal's case, paragraph 689, and Mr Ishak's case, paragraph 669."
1401,Ms Neal's,Ms Neal's,Individual,"That applied in Ms Misra's case, paragraphs 233, 466, and 483, Mr Allen's case, paragraph
619, Ms Sefton and Ms Neal's case, paragraph 689, and Mr Ishak's case, paragraph 669."
1401,Ishak,Ishak,Individual,"That applied in Ms Misra's case, paragraphs 233, 466, and 483, Mr Allen's case, paragraph
619, Ms Sefton and Ms Neal's case, paragraph 689, and Mr Ishak's case, paragraph 669."
1403,Seema Misra's,Seema Misra,Individual,"You tell us in your witness statement, it's your third witness statement, about circumstances
in which you asked for guidance in the run-up to Seema Misra's trial as to what was expected
of you as a witness?"
1412,Thomas,Thomas,Individual,"You just got to tell the truth, that one.
going back to that was Mr. Thomas's case I believe yes"
1419,Fujitsu,Fujitsu,Organisation,"Why do we not see you asking any of your own managers at Fujitsu for assistance in
this regard?"
1424,Fujitsu,Fujitsu,Organisation,"They were clearly aware that I was spending time doing these sort of things, but I didn't
feel that I needed any further guidance from them, in that I thought what I'm looking for
is guidance about legal things, therefore I'd probably get it better from the lawyers
that I'm talking to in post office, than managers in Fujitsu who know more about the law than
I do."
1430,Fujitsu,Fujitsu,Organisation,"Why do we not see you asking the lawyers at Fujitsu,
with whom you did correspond relatively frequently, for greater support and guidance on the role that
you were to perform?"
1431,Mishra,Mishra,Individual,"I think that came after about 2010, sort of in Mrs. Mishra's case,
and I did seek guidance from David Jones and I had that meeting with him in February and for a
while then he actually acted as a buffer between me and post office lawyers and so on."
1431,David Jones,David Jones,Individual,"I think that came after about 2010, sort of in Mrs. Mishra's case,
and I did seek guidance from David Jones and I had that meeting with him in February and for a
while then he actually acted as a buffer between me and post office lawyers and so on."
1432,Jean-Pierre,Jean-Pierre,Individual,"Then later
on I was involved with Jean-Pierre who did give me a bit of further guidance but not the true
guidance that maybe I should have had in terms of what an expert duties were."
1435,David Jennings,David Jennings,Individual,"An email exchange between you and David Jennings, who was David Jennings?"
1438,Penny,Penny,Organisation,"This looks to be to do with booking time and concerned about what time I was charging to
post office for activities in support of Penny."
1440,Dave,Dave,Individual,"And you say, Dave, in response to your questions, and then his question is, I understand you
act from time to time to support prosecution activity, sort of an expert witness, I suppose."
1444,Horizon,Horizon,Technical System,"Well, I was clearly an expert in how Horizon operated, and that's what I assume that meant."
1447,Penny,Penny,Organisation,"You say it's ad hoc, tend to have various questions from Penny a couple of times a month,
how much effort, it varies, where do you book the time, and then you say I have a code for
prosecution support and you give the codes."
1459,Dave Jennings',Dave Jennings',Individual,"Yeah, and I think that must have been Dave Jennings' role was looking at the commercials
of it, because I think it comes back to say that I'd spent about a week on it over the
past year or something like that."
1462,Fujitsu,Fujitsu,Organisation,"Were there any exchanges internally with Fujitsu, to your knowledge, over the status of your
evidence?"
1464,Penny,Penny,Individual,"As I say, what usually happened is if there was going to be some sort of engagement of
my time for a particular case, then they would arrange with post office to have some sort
commercial cover for a number of days of my time and if necessary that would get extended
so that I had something to book the time against but exactly how those I left that really to Penny
to sort out as long as I had the time code to book to on a Friday afternoon and that was all I was
really worried about."
1471,Patel,Patel,Individual,"This case, that's Patel, is due for trial."
1475,Sharon Jennings,Sharon Jennings,Individual,"Reply from Sharon Jennings, Gareth, this is the one you supplied,
the expert report and witness statement for the week before last."
1475,Gareth,Gareth,Individual,"Reply from Sharon Jennings, Gareth, this is the one you supplied,
the expert report and witness statement for the week before last."
1482,Risma,Risma,Individual,"No, because as far as I was concerned, what an expert report meant was a report by someone
understood what Risma is about."
1489,Horizon,Horizon,Technical System,"Again, as an expert on how Horizon operated."
87,Fujitsu,Fujitsu,Organisation,And ICL became Fujitsu Services Limited in 2002?
95,Fujitsu,Fujitsu,Organisation,"Dealing briefly at the moment with the stages of your career at ICL Fujitsu,
so far as concerns us, from about 1996 to about 2000, did you work in the agent team?"
122,Post Office,Post Office,Organisation,"You tell us in your witness statement that you, quote, worked with post office analysts
in defining the technical requirements for Horizon Online."
125,Post Office,Post Office,Organisation,"And that you, quote, supported post office's requirements team in specifying use cases
for the counter functionality."
128,Post Office,Post Office,Organisation,"The contractual definition of how Horizon Online was to work was that the counter should
operate in the same way as it did on legacy horizon and therefore it was decided that
we needed to put in place something that actually defined exactly what that was and the technique
that was decided was that the post office would put together the use cases to define
the various activities that went on in the post office, to define the steps that people
went through from how do you sell a stamp to how do you balance at the end of the week
or whatever."
174,Post Office,Post Office,Organisation,"I wasn't involved in any particular prosecutions as such, but there
was quite a lot of work going on in the background, which, talking to various lawyers, I got pulled
in in 2016 for a bug that had been found that was quite serious, the Dalmellington bug that
I think you may well be coming back to later on, and it was felt that I could maybe help
explain what the consequences of that was to post office."
175,Post Office,Post Office,Organisation,"I spent, there was a problem that the post office had, again, I can't remember the exact
date now, it's in my witness statement, when there was a mismatch in post office's back
end accounts."
268,Post Office,Post Office,Organisation,"What they eventually did was they paid people's benefits directly into
their bank accounts rather than doing it through a special application in the post office."
284,Post Office,Post Office,Organisation,"In your role between 1996 and 2002, were you in any way responsible for communicating with
the post office team as to their requirements?
Not so much with their requirements though."
285,Post Office,Post Office,Organisation,"That really started with Project Impact, but I certainly was working with the post office
team in terms of defining the interfaces between how Fujitsu's agents were operating and how
they interacted."
289,Post Office,Post Office,Organisation,"Did you come into contact with Jeremy Fowkes, the infrastructure assurance team leader from the post office?"
291,Post Office,Post Office,Organisation,"So I did come across Jeremy in his role with Escher, but I don't remember coming across him when he was working with post office."
292,Post Office,Post Office,Organisation,"He told the inquiry, it was back on the 2nd of November 2022, that we, and by that he
meant the benefits agency and the post office counters limited team, had, quote, been denied
viability of the application design."
299,Post Office,Post Office,Organisation,"Just chat around the office
to say I wasn't directly involved in all of that, but clearly people were talking about,
I think I was aware that post office did not have the right to see various design documents that
were being produced."
301,Post Office,Post Office,Organisation,"That it was up to Fujitsu
exactly how they designed the application and the details of how the internal design was done was
something for Fujitsu YCL to worry about and it wasn't something that post office would get involved
in."
302,Post Office,Post Office,Organisation,"Would a consequence of that be in relation, for example, to EPOSS mean that it would be
difficult if not impossible for the post office to ensure that there was data integrity?"
306,Post Office,Post Office,Organisation,"There were post office testers involved in testing the system to
make sure that it came up with the right outputs."
308,Post Office,Post Office,Organisation,"He suggested that the fact that the post office had purchased a black box and had no rights
to see how the black box worked meant that it was difficult, if not impossible, to ensure
data integrity within the Horizon system."
344,Post Office,Post Office,Organisation,"As part of that, but there was also, there was the whole point of the customer services
directorate was to actually manage the interface with post office, including knowledge of what
had been going on in the system, what sort of problems there were and things like that."
363,Post Office,Post Office,Organisation,"So when something was identified as being a serious problem, and I think we're probably
going to go on talking about the receipts and payments mismatch problem at some stage,
I was often called in to help, well, firstly, analyse the problem and explain that problem
so that Fujitsu management could understand what it was all about, and I often got involved
in explaining it to the equivalent people in post office about what the impact of that
was and what could be done to remedy it, both in terms of fixing the code, but also fixing
whatever the business impact of the problem was, which wouldn't necessarily be fixed
directly just because you'd fix the code."
594,Post Office,Post Office,Organisation,"Yes.
rather than giving evidence about the existence of bugs, errors, and defects within Horizon,
how quickly they manifested themselves to Fujitsu, how promptly the post office was
told about them, and the extent to which sub-postmasters had themselves been informed."
603,Post Office,Post Office,Organisation,"That was the name given to it by the post office and it was essentially the replacement
of the back-end accounting system, is that an overall description of it?"
607,Post Office,Post Office,Organisation,"Now CBDB worked on the basis that it would take the information from the cash accounts
that were signed off each week and derive everything from that which meant that it was
always about a week behind what was really going on whilst with an SAP system they thought
they could get a much more real-time knowledge of what was going on in the system so with
they would know what had happened yesterday, and therefore be in a much better position,
particularly to control their cash flow, because they saw the amount of cash flowing through
the post offices as being a fairly critical measure, because obviously cash had to be
paid for, and it was all to do with Treasury interest rates and things like that that I
didn't really understand, but I understood that having a good handle on exactly how much
cash you had where made a big difference in terms of post office finances."
611,Post Office,Post Office,Organisation,My involvement was to design the changes which the post office wanted.
612,Post Office,Post Office,Organisation,"I remember that these phases of the work required a major re-engineering of the accounting processes
in each post office branch, for example removing the cash account and introducing the branch
trading statement."
628,Post Office,Post Office,Organisation,"So post office decided that the term conceptual design was what should be the document be
called"
630,Post Office,Post Office,Organisation,"This was setting out what post office wanted to happen and this was actually written by
post office though aided by a Fujitsu requirements analyst called Phil Bordman who I believe
has been in front of the inquiry a year or so ago."
643,Post Office,Post Office,Organisation,"So if we just read this together, this area of functions has the purpose of providing
mechanisms to make adjustments to branch accounts to correct errors and ensure branch accounts
align with the post office accounts within Poll FS.
Various mechanisms are available to identify errors that require adjustments and the discrepancy
management functions may be initiated from various places across the business."
644,Post Office,Post Office,Organisation,"The main areas will be from within the branch, from post office clients, or centrally by
distributing electronic transaction corrections."
659,Post Office,Post Office,Organisation,"So they were trying to actually automate things and
reduce the flexibility on the postmasters, which I thought was a business decision for
post office and nothing for me to get involved in."
660,Post Office,Post Office,Organisation,"Were you told that the suspense account was considered by the post office to be a vehicle
for some postmasters to hide fraud?"
665,Post Office,Post Office,Organisation,"That is what I understood the post office wanted
the system to do, so yes."
666,Post Office,Post Office,Organisation,"And if they didn't pay, the post office would, in the language of this
document enforce contractual requirements?"
677,Post Office,Post Office,Organisation,"We've heard evidence from Susan Harding, who told us that the business drivers for the
impact programme were to reduce the cost to the business, increasing accounting efficiency
and reducing the losses to the post office."
681,Post Office,Post Office,Organisation,"Were you told that a business driver was to improve the post office's debt recovery from
some postmasters?"
688,Post Office,Post Office,Organisation,"You tell us in your witness statement, paragraph 43 of your first witness statement, that the
decision to remove the ability of sub-postmasters to post discrepancies to a suspense account
was because the post office, quote, took what I assume to be a business decision to remove
this functionality.
was the only thing you were told about the business decision was that it was to reduce
staff costs?"
705,Post Office,Post Office,Organisation,"Do you remember being told by the post office that some postmasters hid their discrepancies
in the suspense account?"
727,Post Office,Post Office,Organisation,"You can
see here a letter dated the 18th of November from Bond Pierce, who are the post office's
solicitors in the case against Mr. Castleton, addressed to Fujitsu."
731,Post Office,Post Office,Organisation,We act on behalf of the post office.
732,Post Office,Post Office,Organisation,"Between those dates, Mr.
Coulson was a sub-postmaster at the Marine Drive post office."
760,Post Office,Post Office,Organisation,"Whilst the post office will be liable to pay your fees, in preparing your report and giving
evidence, your overriding duty will be to help the court on the matters within your
expertise."
761,Post Office,Post Office,Organisation,"You agree to meet the requirements of the Civil Procedure Rules, Part 35, and the copy
is enclosed, and that your report will be, one, addressed to the court and not to the
post office, two, confirm that you understand your duty to the court and you've complied
and will continue to comply with that duty, three, contain a statement setting out the
substance of all material facts and instructions, whether written or oral, on the basis of which
your report is written."
773,Post Office,Post Office,Organisation,"Two,
no, of no reason why you shouldn't act as a witness for the post office in relation
to the dispute."
774,Post Office,Post Office,Organisation,"Three, will advise us in writing immediately if there's any conflict between
your interest and the post office interest."
808,Post Office,Post Office,Organisation,"They were responsible for overall security, so making sure that the systems were secure,
but they were also involved with communicating with post office in terms of providing what
was called prosecution support or litigation support."
818,Post Office,Post Office,Organisation,"I've been asked by the fraud investigation team to answer several questions to assist
an inquiry regarding a post office employee, sub postmaster, alleging that the horizon
system may have lost his money."
1001,Post Office,Post Office,Organisation,"So, the shortened reply has been sent back to the post office."
1002,Post Office,Post Office,Organisation,"You were able to comment, weren't you, whereas your reply has gone back to the post office
saying that you're not able to comment."
1046,Post Office,Post Office,Organisation,"As I've highlighted the two paragraphs I would like you to have
a look at, basically they state the Horizon system is equipped with a facility via which
its operating software can be updated remotely via the connection to the post office's head
office and that the system sometimes went offline when there are software updates."
1163,Post Office,Post Office,Organisation,"He says, just been chasing Stephen up, read your attendance and any matters still outstanding
for us, post office account, as follows my words."
1226,Post Office,Post Office,Organisation,Nor indeed a lead engineer for the post office account?
1229,Post Office,Post Office,Organisation,Why did the post office rely on you specifically as its expert witness?
1239,Post Office,Post Office,Organisation,"Did you ever discuss with anyone senior at Fujitsu
the demands being placed upon you by the post office?"
1244,Post Office,Post Office,Organisation,"But was the focus on your capacity
and the money that the post office would be charged for the work that you did?
I don't think the money came into it because the post office were paying for me regardless
of what I did so it was really a case of they could pay for me to do designs of new bits of
the system or they could pay for me to do support prosecutions and it's really up to them."
1250,Post Office,Post Office,Organisation,"During your involvement in the various criminal cases, did you feel under any pressure
placed upon you by the post office or its lawyers publicly to refute any suggestion
by the defence that there were issues with the reliability of Horizon?"
1259,Post Office,Post Office,Organisation,"He was a
post office lawyer?"
1264,Post Office,Post Office,Organisation,"She felt
that the post office were getting to be very demanding of Fujitsu in general, and me and
her to some extent in particular, because not only was there the case for Mrs. Misra,
there was also the case to do with Mr. Hosey going on at the same sort of time."
1280,Post Office,Post Office,Organisation,"You should really be addressing such requests
through the post office, rather than directly to myself."
1285,Post Office,Post Office,Organisation,"We're fully on board to support,
but all approaches must come through post office
by the correct change process."
1291,Post Office,Post Office,Organisation,"Why?
just so that the right people knew what was going on and then there was
separately the question of making sure that post office was being charged
correctly for the use of time and so on."
1297,Post Office,Post Office,Organisation,"It was their responsibility that there was supposed
to be a line of communication between the post office legal department, well not
the legal departments, their investigators, Jane Owen is the name that I think of
in that role and the fiduciary team to actually know what was going on to coordinate the work
so as to be aware of what was happening and what was going on."
1310,Post Office,Post Office,Organisation,What was your understanding of the post office's duties of disclosure?
1323,Post Office,Post Office,Organisation,"Anyway, Jane Owen, security manager in the post office, says, at High Penning, I'm a
little out of the loop with this now, I've changed roles, I asked Mark about raising
an invoice, he has the budget to cover the expert witness requirements for one of Sharon's
cases, which I think the email below will relate to."
1327,Post Office,Post Office,Organisation,"Did you feel that you were being ambushed by the
post office?"
1375,Post Office,Post Office,Organisation,"Because my job was designing new changes to the system, not answering questions from random
people in post office."
1376,Post Office,Post Office,Organisation,Why did you answer random questions from people in post office?
1392,Post Office,Post Office,Organisation,"The second thing, and again I'm trying to summarise a large body of text here, is this
right, you say you were never provided with written instructions to be an expert witness
in any case in which the post office asked you to give evidence."
1405,Post Office,Post Office,Organisation,"By that time, had you suffered from a lack of confidence in the management of the requests
coming from the post office?"
1422,Post Office,Post Office,Organisation,"I thought I was being told what was required of me by post office, so
I didn't really understand that I wasn't being told the right thing."
1423,Post Office,Post Office,Organisation,"So I just trusted
what I was being asked by post office and didn't see the need to involve my management."
1424,Post Office,Post Office,Organisation,"They were clearly aware that I was spending time doing these sort of things, but I didn't
feel that I needed any further guidance from them, in that I thought what I'm looking for
is guidance about legal things, therefore I'd probably get it better from the lawyers
that I'm talking to in post office, than managers in Fujitsu who know more about the law than
I do."
1425,Post Office,Post Office,Organisation,But you've got no guidance from the post office?
1428,Post Office,Post Office,Organisation,What guidance did you think you were getting from the post office at the time?
1431,Post Office,Post Office,Organisation,"I think that came after about 2010, sort of in Mrs. Mishra's case,
and I did seek guidance from David Jones and I had that meeting with him in February and for a
while then he actually acted as a buffer between me and post office lawyers and so on."
1438,Post Office,Post Office,Organisation,"This looks to be to do with booking time and concerned about what time I was charging to
post office for activities in support of Penny."
