sentence_index,entity_raw,entity_normalised,category,sentence_text
1041,Postal Affairs,Postal Affairs,Organisation,"So I think to put his position in context there, he was the then Minister for Postal Affairs, the new government having been formed 14 days earlier on the 6th of May 2010."
1045,the Post Office,Post Office,Organisation,We're an independent group of ex and serving subpostmasters who've suffered at the hands of the Post Office and their Horizon system ever since it was first installed.
1045,Horizon,Horizon,Technical System,We're an independent group of ex and serving subpostmasters who've suffered at the hands of the Post Office and their Horizon system ever since it was first installed.
1049,Post Office,Post Office,Organisation,"In every instance, the Post Office acts as judge, jury, and executioner, and the individual is deserted by their reputed, reputed representative organization, the National Federation of Subpostmasters."
1049,the National Federation of Subpostmasters,the National Federation of Subpostmasters,Organisation,"In every instance, the Post Office acts as judge, jury, and executioner, and the individual is deserted by their reputed, reputed representative organization, the National Federation of Subpostmasters."
1050,Horizon,Horizon,Technical System,"Invariably, these cases all stem from the flows— sorry, the flaws of the Horizon system that the Post Office introduced, and which they refuse to admit has ever suffered from a single problem."
1050,the Post Office,Post Office,Organisation,"Invariably, these cases all stem from the flows— sorry, the flaws of the Horizon system that the Post Office introduced, and which they refuse to admit has ever suffered from a single problem."
1054,Horizon,Horizon,Technical System,"I'm sure you'll appreciate that there is not a single computer system that does not, from time to time, suffer from errors, especially when the size and level of complexity of the programmes associated with the Horizon system."
1055,The Post Office,Post Office,Organisation,"The Post Office blindly state that there are not, nor have there ever been, any system errors."
1060,the Post Office,Post Office,Organisation,It's only the flat refusal of the Post Office to allow experts to examine the system which is holding back this major scandal from breaking.
1061,the Post Office,Post Office,Organisation,"With the continuing— sorry, the growing numbers in JFSA and the support we're now finding from the IT community and the media, it's just a matter of time until the real truth about the Post Office and Horizon is exposed."
1061,Horizon,Horizon,Technical System,"With the continuing— sorry, the growing numbers in JFSA and the support we're now finding from the IT community and the media, it's just a matter of time until the real truth about the Post Office and Horizon is exposed."
1063,the Select Committee,the Select Committee,Organisation,"Over the years, I've personally submitted written details of all of this to the Select Committee of the DTI and then on 2 other occasions to that of BUR, and put simply, the information has either been buried or disappeared."
1063,DTI,DTI,Organisation,"Over the years, I've personally submitted written details of all of this to the Select Committee of the DTI and then on 2 other occasions to that of BUR, and put simply, the information has either been buried or disappeared."
1063,BUR,BUR,Organisation,"Over the years, I've personally submitted written details of all of this to the Select Committee of the DTI and then on 2 other occasions to that of BUR, and put simply, the information has either been buried or disappeared."
1064,the Post Office,Post Office,Organisation,Others of JFSA have followed the route of contacting their MPs who've taken the matter up with the Post Office on their behalf.
1065,the Post Office,Post Office,Organisation,"Subsequently, they're stonewalled or handled by the Post Office, often with off-the-shelf answers where they only changed the name and address."
1070,Davey,Davey,Individual,"So your letter to Mr. Davey MP provides some detail, either in the body of the letter or through cross-referencing to your website, as to the issues that subpostmasters were facing, and informs Mr. Davey that the Post Office's conduct amounted to a scandal."
1070,the Post Office's,Post Office,Organisation,"So your letter to Mr. Davey MP provides some detail, either in the body of the letter or through cross-referencing to your website, as to the issues that subpostmasters were facing, and informs Mr. Davey that the Post Office's conduct amounted to a scandal."
1074,Alan Bates,Alan Bates,Individual,"Dear Alan Bates, thank you for your letter of the 20th of May requesting a meeting."
1075,the Royal Mail,the Royal Mail,Organisation,"Since 2001, when the Royal Mail, which includes Post Office Limited, was set up as a public limited company with the government as its only shareholder, government has adopted an arm's-length relationship with the company."
1075,Post Office Limited,Post Office Limited,Organisation,"Since 2001, when the Royal Mail, which includes Post Office Limited, was set up as a public limited company with the government as its only shareholder, government has adopted an arm's-length relationship with the company."
1077,Post Office,Post Office,Organisation,"The integrity of the Post Office system is an operational and contractual matter for the Post Office and not government, and whilst I do appreciate your concerns and those of Alliance members, I do not believe that a meeting would serve any useful purpose."
1077,Alliance,Alliance,Organisation,"The integrity of the Post Office system is an operational and contractual matter for the Post Office and not government, and whilst I do appreciate your concerns and those of Alliance members, I do not believe that a meeting would serve any useful purpose."
1078,the Post Office,Post Office,Organisation,You tell us in your witness statement that you took offence at the term arm's length to describe the role that the government played in relation to overseeing and monitoring the Post Office.
1082,Post Office,Post Office,Organisation,"In fact, government were pumping huge amounts of money into Post Office year after year."
1085,ITV,ITV,Organisation,"Not nowadays, they're a bit more interested these days, but I mean at that time to try and get government to take it on board seriously— Before a 4-part drama on ITV?"
1086,Shoesmiths,Shoesmiths,Organisation,"Well, no, in fairness, yes, the drama is great, it did a lot for us, but I mean we've had enormous cross-party support from many MPs over the years, some of whom I think you'll see shortly, but I mean, the time this letter was written was in 2010, and I think at that time we were involved with a firm called Shoesmiths, a law firm called Shoesmiths, and there had been a number of meetings bringing people together, and in fact Shoesmiths had been working with the MPs, so we were growing a body, we were growing an interest, And a number of the other MPs were finding their own constituents who'd had problems, subpostmaster problems."
1089,Ed Davey,Ed Davey,Individual,"I mean, you show me this letter from Ed Davey and I don't know what your script is, but I'm more concerned about another letter that came in response from a letter I wrote to Ed Davey, and I'm not sure whether you're going to go to that."
1091,Davey,Davey,Individual,"You tell us in your witness statement— I'm not going to turn it up, it's paragraph 104— that this response from Mr. Davey was disappointing because he had not taken account of anything which you had said in your letter and indeed appeared to be a standard template form of response, is that correct?"
1100,the Post Office,Post Office,Organisation,You can listen to your civil servants telling you that these are really an operational matter for the Post Office to deal with.
1101,Post Office,Post Office,Organisation,"You can even listen to the Post Office telling you Horizon is wonderful, that there's never ever been a problem, it is inherently robust, and these are just a few malcontents trying to cause trouble."
1101,Horizon,Horizon,Technical System,"You can even listen to the Post Office telling you Horizon is wonderful, that there's never ever been a problem, it is inherently robust, and these are just a few malcontents trying to cause trouble."
1102,Horizon,Horizon,Technical System,"Or you can meet and hear us— sorry, you can meet with us and hear the real truth behind Horizon and what the Post Office is actually up to."
1102,the Post Office,Post Office,Organisation,"Or you can meet and hear us— sorry, you can meet with us and hear the real truth behind Horizon and what the Post Office is actually up to."
1103,the Post Office,Post Office,Organisation,Your civil servants in the Post Office will not tell you about Post Office staff harassing sick ex-subpostmasters demanding written promises of money or they'll send the police around.
1104,Post Office,Post Office,Organisation,"They won't tell you that the Post Office watches post offices heading into trouble, fails to provide any help, and then waits until the problem shows a loss of £20,000 plus so that the subpostmaster then falls foul of the Proceeds of Crime Act."
1104,the Proceeds of Crime Act,the Proceeds of Crime Act,Organisation,"They won't tell you that the Post Office watches post offices heading into trouble, fails to provide any help, and then waits until the problem shows a loss of £20,000 plus so that the subpostmaster then falls foul of the Proceeds of Crime Act."
1105,Post Office,Post Office,Organisation,"They won't tell you that when someone wants to sell their post office and has a suitable buyer, Post Office will turn down the applicant to drive that business into the ground."
1107,the Post Office,Post Office,Organisation,"Neither will they tell you of the cases where the Post Office have run an audit, closed the post office, bankrupting the owner who loses his business, house, and family, holds a pending court case over him for 18 months, then drops the charges and walks away."
1108,Post Office,Post Office,Organisation,Nor will they tell you tell all about how they are stopping subpostmasters selling on the Post Office side of their business in order to recover the original investment.
1109,the Post Office,Post Office,Organisation,"They won't even tell you the Post Office— sorry, that the Horizon system is designed to entrap subpostmasters so that they can easily finish up in prison just by trying to open up the day after a trading period balance."
1109,Horizon,Horizon,Technical System,"They won't even tell you the Post Office— sorry, that the Horizon system is designed to entrap subpostmasters so that they can easily finish up in prison just by trying to open up the day after a trading period balance."
1112,Horizon,Horizon,Technical System,Yet their shoddy Horizon system is the root cause of all of this.
1113,Post Office,Post Office,Organisation,"Post Office themselves lose thousands of pounds from each of the Crown offices that they run using Horizon, though their staff are not treated as guilty until proven innocent, but a subpostmaster is."
1113,Crown,Crown,Organisation,"Post Office themselves lose thousands of pounds from each of the Crown offices that they run using Horizon, though their staff are not treated as guilty until proven innocent, but a subpostmaster is."
1113,Horizon,Horizon,Technical System,"Post Office themselves lose thousands of pounds from each of the Crown offices that they run using Horizon, though their staff are not treated as guilty until proven innocent, but a subpostmaster is."
1115,Davey,Davey,Individual,"It seems that following your letter, Mr. Davey agreed to a meeting."
1117,Davey,Davey,Individual,"Um, at paragraph 105 of your witness statement— there's no need to turn it up— you confirm that you attended a meeting with Mr. Davey on or about the 7th of October, and you tell us that you don't in fact have a note of the meeting and can't recall details of the meeting."
1121,Horizon,Horizon,Technical System,"It's dated, as you'll see, the 5th of October 2010, and the purpose of the document is a rescheduled meeting with you on the 7th of October to discuss the JFSA's claims that endemic flaws in the Horizon system have resulted in a number of subpostmasters having their contracts wrongly terminated and in many cases prosecuted for false accounting."
1123,Channel 4,Channel 4,Organisation,"It sets out the background to the meeting, recalling the history of your 2 letters, describing the second as being more confrontational, and then it says that— this is the 4th line of that paragraph— that letter was followed by that Channel 4 were planning to run a news item on the JFSA campaign."
1123,JFSA,JFSA,Organisation,"It sets out the background to the meeting, recalling the history of your 2 letters, describing the second as being more confrontational, and then it says that— this is the 4th line of that paragraph— that letter was followed by that Channel 4 were planning to run a news item on the JFSA campaign."
1124,Post Office,Post Office,Organisation,"We then recommended offering a meeting in response to this second request— that's the letter we've just read— quote, for presentational reasons against the background of potential publicity playing heavily on government minister, quote, refusing to meet victims of government-owned Post Office Horizon system, which has systemic faults resulting in wrongful accusations of theft and false accounting, end quote."
1125,Davey,Davey,Individual,"So this records that the recommendation to Mr. Davey was that he should offer to attend a meeting for presentational reasons against the background of potential publicity, i.e., the Channel 4 news item."
1125,Channel 4,Channel 4,Organisation,"So this records that the recommendation to Mr. Davey was that he should offer to attend a meeting for presentational reasons against the background of potential publicity, i.e., the Channel 4 news item."
1126,Davey,Davey,Individual,"When you attended the meeting, can you recall whether Mr Davey appeared to engage with the substance of the issues that you were raising?"
1131,Davis,Davis,Individual,"If we scroll on, on the briefing note for Mr Davis— sorry, Mr Davey— it sets out the objectives."
1132,Post Office,Post Office,Organisation,"He's to seek to establish at a very early stage whether legal action against Post Office is imminent or planned, and it will be prudent to adopt a sub judice approach in the comments you make."
1135,the Post Office,Post Office,Organisation,Establish whether the JFSA is committed or planning to initiate action against the Post Office.
1136,JFA,JFA,Organisation,Note that it will be for the relevant legal process to decide on the JFA case.
1137,Horizon,Horizon,Technical System,"Demonstrate you're prepared to hear the JFSA's side of the story, but make it clear you're not in a position to offer substantive comment, and avoid committing to setting up an independent or external review of Horizon."
1140,Mr Davey,Mr Davey,Organisation,"To your mind, was Mr Davey aware at the conclusion of your meeting that a scandal, in your view, had taken place and was in the process of still taking place?"
1142,the Post Office,Post Office,Organisation,"Did Mr Davey alter the position that he had set out in the letter, that the government enjoyed an arm's length relationship with the Post Office in the light of the concerns that you had raised?"
1149,Davey,Davey,Individual,Did you walk away from the meeting with Mr. Davey having said that he was going to do anything at all?
1154,Horizon,Horizon,Technical System,"Looking at the way that the Horizon scandal developed, what view do you take of the arm's-length approach that the government took in relation to its oversight of the Post Office?"
1154,the Post Office,Post Office,Organisation,"Looking at the way that the Horizon scandal developed, what view do you take of the arm's-length approach that the government took in relation to its oversight of the Post Office?"
1155,Ed Davey's,Ed Davey's,Individual,"I think it should have been involved or got involved far earlier on, and in fact I don't want to preempt where you're going, but there was, I think, one of the responses I think I got from Ed Davey's office at a later time, which— oh no, it might have been a different minister, sorry, I may be jumping the gun."
1157,Shoesmiths,Shoesmiths,Organisation,"But the— and to inform them that 4 letters of intent had been issued by the lawyers, Shoesmiths, at that time."
1160,Pat McFadden,Pat McFadden,Individual,"Throughout your statement you refer to the responses of government ministers across the years, Pat McFadden, Ed Davey, Norman Lamb, Jo Swinson and others, on being repeatedly informed about the concerns of subpostmasters and Crown Office employees, the formation of the JFSA and indeed the GLO, in which they say that the Post Office is an arm's-length body, that the matters raised were matters for the Post Office to deal with and that the Post Office was independent of government?"
1160,Ed Davey,Ed Davey,Individual,"Throughout your statement you refer to the responses of government ministers across the years, Pat McFadden, Ed Davey, Norman Lamb, Jo Swinson and others, on being repeatedly informed about the concerns of subpostmasters and Crown Office employees, the formation of the JFSA and indeed the GLO, in which they say that the Post Office is an arm's-length body, that the matters raised were matters for the Post Office to deal with and that the Post Office was independent of government?"
1160,Norman Lamb,Norman Lamb,Individual,"Throughout your statement you refer to the responses of government ministers across the years, Pat McFadden, Ed Davey, Norman Lamb, Jo Swinson and others, on being repeatedly informed about the concerns of subpostmasters and Crown Office employees, the formation of the JFSA and indeed the GLO, in which they say that the Post Office is an arm's-length body, that the matters raised were matters for the Post Office to deal with and that the Post Office was independent of government?"
1160,Jo Swinson,Jo Swinson,Individual,"Throughout your statement you refer to the responses of government ministers across the years, Pat McFadden, Ed Davey, Norman Lamb, Jo Swinson and others, on being repeatedly informed about the concerns of subpostmasters and Crown Office employees, the formation of the JFSA and indeed the GLO, in which they say that the Post Office is an arm's-length body, that the matters raised were matters for the Post Office to deal with and that the Post Office was independent of government?"
1160,Crown Office,Crown Office,Organisation,"Throughout your statement you refer to the responses of government ministers across the years, Pat McFadden, Ed Davey, Norman Lamb, Jo Swinson and others, on being repeatedly informed about the concerns of subpostmasters and Crown Office employees, the formation of the JFSA and indeed the GLO, in which they say that the Post Office is an arm's-length body, that the matters raised were matters for the Post Office to deal with and that the Post Office was independent of government?"
1160,GLO,GLO,Organisation,"Throughout your statement you refer to the responses of government ministers across the years, Pat McFadden, Ed Davey, Norman Lamb, Jo Swinson and others, on being repeatedly informed about the concerns of subpostmasters and Crown Office employees, the formation of the JFSA and indeed the GLO, in which they say that the Post Office is an arm's-length body, that the matters raised were matters for the Post Office to deal with and that the Post Office was independent of government?"
1160,the Post Office,Post Office,Organisation,"Throughout your statement you refer to the responses of government ministers across the years, Pat McFadden, Ed Davey, Norman Lamb, Jo Swinson and others, on being repeatedly informed about the concerns of subpostmasters and Crown Office employees, the formation of the JFSA and indeed the GLO, in which they say that the Post Office is an arm's-length body, that the matters raised were matters for the Post Office to deal with and that the Post Office was independent of government?"
1162,Post Office,Post Office,Organisation,"and I hold the civil service more to blame in a lot of these instances, why things never progressed at the time, because I'm sure between them and Post Office briefing ministers, they were briefing them in the direction they wanted to brief them in, not that was for the benefit benefit of the group or the individuals in there, because of the positions that they felt they were in and that should be taken at that time."
1166,the Post Office,Post Office,Organisation,"You tell us, finally before lunch, in paragraph 298 of your witness statement, that around this point, the point being after the settlement of the group litigation, the government abandoned the line that this was all a matter for the Post Office and moved on to the new line that it had been misled by the Post Office."
1169,Bates,Alan Bates,Individual,"Thank you very much, Mr Bates."
263,Post Office,Post Office,Organisation,"Talking of which, you ran a post office in North Wales."
265,Post Office,Post Office,Organisation,What was the name of the post office and in which town was it?
266,Post Office,Post Office,Organisation,It's Craigadon Post Office in Llandudno.
268,Post Office,Post Office,Organisation,Craigadon Post Office in Llandudno.
269,Post Office,Post Office,Organisation,"And what kind of post office— I see, okay."
270,Post Office,Post Office,Organisation,What kind of post office was it?
275,Post Office,Post Office,Organisation,"But more importantly, we actually saw it as a big potential to grow the post office business, and we brought it right to the front of the building and with a large queuing area for people."
277,Post Office,Post Office,Organisation,"And, um, so we invested quite heavily in developing the post office, and that was at the time Horizon came in."
282,Post Office,Post Office,Organisation,"Um, about your decision to become a subpostmaster, your decision to pick this post office, your hopes and aspirations, and the process by which you applied and by which your application was approved."
302,Post Office,Post Office,Organisation,"And the planned visits that you made, and indeed some unannounced visits that you made, to the post office in question as part of your due diligence."
343,Post Office,Post Office,Organisation,"However, I did not expect there to be any apparent discrepancies shown on the system that I was unable to identify the cause of and resolve, either by myself or with support or information from Post Office Limited."
434,Post Office,Post Office,Organisation,"Having spoken to the local branch secretary of the Federation of Subpostmasters on these problems, and realizing the problems I'm experiencing are being found by others around the country, I do not— I really do not believe it would be unreasonable for Post Office Network to hold me liable for losses on the cash account until such time as 100% guarantee can be given about the accuracy of Horizon."
468,Post Office,Post Office,Organisation,"When I signed my contract with Post Office Counters, I did not sign to accept the liabilities arising from the shortcomings of a less than adequate Horizon system."
469,Post Office,Post Office,Organisation,All liabilities from such a system are clearly the responsibility of Post Office Limited or ICL Pathway.
716,Post Office,Post Office,Organisation,That first paragraph: I'm writing to you with regard to a letter I've just received from Post Office Limited giving me formal notification of their decision to terminate my subpostmaster contract.
717,Post Office,Post Office,Organisation,"As chairman of the group responsible for Post Office Limited, I thought important that you should be aware of what is being undertaken in your name."
733,Post Office,Post Office,Organisation,I do realise it is imperative for as many people as possible to have an opportunity to see in detail the management style applied by Royal Mail Group to the very public face of the local post office.
735,Post Office,Post Office,Organisation,With an issue that could bankrupt every sub-post office in the country.
785,Post Office,Post Office,Organisation,I feel you should be aware that use of the Post Office Limited's imagery on your website may constitute trademark infringement.
807,Post Office,Post Office,Organisation,"So far as you know, was the data that you are speaking about in these paragraphs that you needed access to in order to understand the cause of an apparent shortfall or an over common to all cases in sub-post offices that you later came across, i.e., that no one could actually in the post office branch get access to the data they needed to see what had happened?"
939,Post Office,Post Office,Organisation,"If you go right back to the early days, the 2002s, 2003s, and when I was going to these Federation meetings, I know I attended one meeting where a subpostmaster at the back of the meeting group, he started saying, I've just had my post office taken off me."
1075,Post Office,Post Office,Organisation,"Since 2001, when the Royal Mail, which includes Post Office Limited, was set up as a public limited company with the government as its only shareholder, government has adopted an arm's-length relationship with the company."
50,Horizon,Horizon,Technical System,"The relevant issues including reviews of Horizon carried out by Ernst Young, Deloitte, KPMG, and Linklaters."
233,the system,the system,Technical System,But I found it a bit frustrating once the system was installed and we were operating.
234,the system,the system,Technical System,"I found there were many shortcomings in the system, and knowing what these systems could do, it just seemed a bit of a lost opportunity."
277,Horizon,Horizon,Technical System,"And, um, so we invested quite heavily in developing the post office, and that was at the time Horizon came in."
343,the system,the system,Technical System,"However, I did not expect there to be any apparent discrepancies shown on the system that I was unable to identify the cause of and resolve, either by myself or with support or information from Post Office Limited."
346,the system,the system,Technical System,"Just going back to what you say on the previous page, you say in the 3rd line, I didn't expect there to be any apparent discrepancies shown on the system that you were unable to identify the cause of and resolve."
349,the system,the system,Technical System,"There are a variety of ways of interrogating systems and the data on the systems, and I presumed that the system would enable you to do that at the outset."
350,Horizon,Horizon,Technical System,"But I mean, in previous roles, before Post Office, I'd used something like Crystal Reports on software packages to extract information using certain parameters in there, but there was very little flexibility in Horizon, as I saw it at that time, for reports that you could control the parameters of your searches for."
351,the system,the system,Technical System,"There were a set of reports, do not get me wrong, there were a set that were already built into the system, but they were quite restrictive in there and it did seem to cause problems."
357,Horizon,Horizon,Technical System,And this is what the Post Office said: it would not be right to infer or presume that a shortfall and loss was caused instead by a bug or error in Horizon.
371,the system,the system,Technical System,"Yes, and it was only a number of weeks after the system had gone live."
374,the system,the system,Technical System,"We're now talking about the 13th of December, so 2 months or so after the system had been installed, this variance arose?"
393,the system,the system,Technical System,"No, and the other impression I got is they couldn't access the system any further than I could at that time."
403,Horizon,Horizon,Technical System,"However, I was unable to track these potentially smaller sums in the absence of proper reporting functions on horizon."
425,PEAK,PEAK,Technical System,"The whole of that afternoon was spent making a number of phone calls to the different helplines, one of almost 1 hour long, and kept 2 of the 3 terminals producing nothing but reports at a peak trading time when we had queues out of the door."
435,Horizon,Horizon,Technical System,"I've been hoping to leave any comments in writing about Horizon until the office is quieter in January, and then write a detailed submission about the costs we've incurred with it— around £1,000— the problems with the counter, staff working with money and stamp books on chairs or on the shelf behind them, the very poor layout of the screen and menus, the slowness of the printers, the lack of report-writing facilities."
438,the system,the system,Technical System,Please do not think that I'm being nothing but negative about the system.
474,Horizon,Horizon,Technical System,"No reason was given But I've since seen a copy of a, quote, write-off authority voucher disclosed by the Post Office, which gives the reason for the write-off as, quote, disputed Horizon Cash account shortage."
516,Horizon,Horizon,Technical System,"In any event, there existed a form in which a loss could be authorised to be written off on the grounds that the subpostmaster said the loss was attributable to horizon?"
556,the system,the system,Technical System,"But no, I never actually reset or zeroed the system, but I just kept rolling through the shortages and losses."
577,the system,the system,Technical System,"As I've written previously, the totally inadequate report system has been made so complex it lacks the ability to interrogate the system when you know the information is inside."
656,Horizon,Horizon,Technical System,This is a presentation on Horizon Integrity prepared by Dave Smith.
737,the system,the system,Technical System,"Is that a reference to the auditability or visibility, the reporting function available to subpostmasters on the system?"
765,the system,the system,Technical System,"I had 2 people visit to try and assist with balancing, but they could access the system no further than I could, so there was absolutely no help at all."
770,the system,the system,Technical System,"But was the system installed at your branch, to your knowledge, reviewed and interrogated?"
796,the system,the system,Technical System,"We asked you a question, what data you believe you needed to access in order to determine the cause of discrepancies in the Horizon-generated branch accounts, and you say, I required access to all data, even in a read-only format, held on the system in relation to all input by me and my staff, which happened at the branch."
798,Horizon,Horizon,Technical System,"I had no real way of checking information held in Horizon that came from Post Office itself or from its clients such as Camelot, or indeed the way in which those had been reconciled with transactions in the branch."
968,Horizon,Horizon,Technical System,"I mean, the Federation always seemed to try and manage any of the problems around Horizon."
1060,the system,the system,Technical System,It's only the flat refusal of the Post Office to allow experts to examine the system which is holding back this major scandal from breaking.
1124,Horizon,Horizon,Technical System,"We then recommended offering a meeting in response to this second request— that's the letter we've just read— quote, for presentational reasons against the background of potential publicity playing heavily on government minister, quote, refusing to meet victims of government-owned Post Office Horizon system, which has systemic faults resulting in wrongful accusations of theft and false accounting, end quote."
356,error,error,Event/Issue,"You say that you've been referred to a part of the Post Office's defence and to its defence and counterclaim, and you say that you understand from this that the Post Office's case for the purposes of the common issues trial is, quote, that losses do not arise in the ordinary course of things without fault or error on the part of subpostmasters and their assistants."
357,bug,bug,Event/Issue,And this is what the Post Office said: it would not be right to infer or presume that a shortfall and loss was caused instead by a bug or error in Horizon.
357,error,error,Event/Issue,And this is what the Post Office said: it would not be right to infer or presume that a shortfall and loss was caused instead by a bug or error in Horizon.
357,shortfall,shortfall,Event/Issue,And this is what the Post Office said: it would not be right to infer or presume that a shortfall and loss was caused instead by a bug or error in Horizon.
358,shortfall,shortfall,Event/Issue,"And, quote, that the truth of whether a shortfall did or did not result from losses for which the subpostmaster was responsible, quote, lies peculiarly within the knowledge of subpostmasters as the person with the responsibility for branch operation and the conduct of transactions in branches."
361,shortfalls,shortfall,Event/Issue,"You say, I didn't expect there to be any apparent shortfalls."
366,shortfall,shortfall,Event/Issue,"You were therefore dependent, you say, upon the Post Office for this sort of information and therefore in order to ascertain determine the cause of any apparent shortfall and whether it was in fact a real loss."
401,shortfall,shortfall,Event/Issue,"You say, using the limited reports you were able to print, you ascertained that around £5,000 of the alleged shortfall related to gyro items that had become wrongly duplicated on Horizon These reports were in the form of lengthy multi-line narrow till receipts and were many metres long, making them difficult to review in any event."
402,errors,error,Event/Issue,"At the time, I believed that a majority of the remaining alleged shortfall, being £1,182.81, was also attributable to gyro errors."
402,shortfall,shortfall,Event/Issue,"At the time, I believed that a majority of the remaining alleged shortfall, being £1,182.81, was also attributable to gyro errors."
404,shortfall,shortfall,Event/Issue,"Therefore, far from being within my knowledge, I was unable to ascertain the root cause of the apparent shortfall at all."
407,suspense account,suspense account,Event/Issue,"In the absence of a proper response from the Post Office, I carried out— I carried over the apparent shortfall from that week's cash account to the following week's cash account by transferring it to a suspense account which was visible to the Post Office."
407,shortfall,shortfall,Event/Issue,"In the absence of a proper response from the Post Office, I carried out— I carried over the apparent shortfall from that week's cash account to the following week's cash account by transferring it to a suspense account which was visible to the Post Office."
431,error,error,Event/Issue,"It may well be a gyro system error, as might be the previous week's 40915 shortage, or it may be something else."
462,shortfall,shortfall,Event/Issue,So now over a year has passed and you're writing to the Post Office about this long-in-the-tooth alleged shortfall.
463,suspense account,suspense account,Event/Issue,"And you say, as you're aware, the cash account for this office is still showing an amount of £104,186 in the suspense account."
464,errors,error,Event/Issue,"This cumulative figure was placed in the suspense account towards the end of 2000, and I have no doubt at all that it was due to errors in the Horizon system over a number of weeks at that time."
464,suspense account,suspense account,Event/Issue,"This cumulative figure was placed in the suspense account towards the end of 2000, and I have no doubt at all that it was due to errors in the Horizon system over a number of weeks at that time."
477,discrepancy,discrepancy,Event/Issue,"I also take from the fact that the Post Office was willing to write off the considerable apparent discrepancy I disputed that my complaints were valid and that the Post Office was aware that was the case and wished to avoid the controversy on this matter, given that I was willing to assert my legal rights."
487,suspense account,suspense account,Event/Issue,"To the value of the amount which has been cleared from my suspense account, and the voucher has been cleared in the appropriate manner in the cash account number— week number, I'm sorry."
488,suspense account,suspense account,Event/Issue,"Was that amount, 104,186, actually cleared out of your suspense account, so you went back to zero in balancing terms?"
490,shortfall,shortfall,Event/Issue,So it didn't remain there after a shortfall which you were required to roll over?
527,suspense account,suspense account,Event/Issue,"We've heard from some Post Office staff, the evidence of Susan Harding springs to mind, particularly to me, that the Post Office believed that the suspense account was used by subpostmasters to cover up theft and fraud."
528,suspense account,suspense account,Event/Issue,"Your evidence is that you were being transparent from an early stage in the life of Horizon in your complaints about Horizon discrepancies, about the use of the suspense account to hold over disputed sums whilst continued— whilst continuing to assert that the money wasn't owed and ought not to be made good."
533,shortfalls,shortfall,Event/Issue,"I think after this write-off there continued to be some shortages, shortfalls shown on Horizon, is that right?"
542,suspense account,suspense account,Event/Issue,"Did it remain the case, however, that a sum just over £1,000 was carried as a shortage in the suspense account?"
555,error,error,Event/Issue,"So, and often some of these where there had been an error might come back in a week or 2 weeks or something of that sort of time, or it could be a lot longer, when the actual error was discovered elsewhere and it can be corrected."
580,shortfall,shortfall,Event/Issue,"But did this exchange of correspondence, the new-ish, I think, retail line manager raising the issue, requiring you to make good the shortfall, to cease the practice, ultimately led— lead to your contract being terminated?"
598,error,error,Event/Issue,"You refer me to Section 12 of the contract, and rather than what he has suggested to you, you're liable to repay all losses, you point out that Section 12 fact states the subpostmaster is responsible for all losses caused through his own negligence, carelessness, or error, and also for losses of all kinds caused by his assistants."
634,shortfalls,shortfall,Event/Issue,"You'd been rolling over other shortfalls and surpluses since then with Post Office knowledge, and then this arrives."
683,errors,error,Event/Issue,"I've little doubt that the reason for my termination is that I had not only uncovered limitations and potential errors with the Horizon system, but that I continued to question the Post Office on the contractual relationship between subpostmasters and the Post Office."
691,glitch,glitch,Event/Issue,There's a slight glitch with the transcription service which I think means we need to take 20 minutes rather than our usual 15.
807,shortfall,shortfall,Event/Issue,"So far as you know, was the data that you are speaking about in these paragraphs that you needed access to in order to understand the cause of an apparent shortfall or an over common to all cases in sub-post offices that you later came across, i.e., that no one could actually in the post office branch get access to the data they needed to see what had happened?"
975,shortfall,shortfall,Event/Issue,"To your knowledge, what role did the NFSP play in assisting other subpostmasters when it was alleged against the subpostmaster that they had a shortfall?"
1006,mediation scheme,mediation scheme,Event/Issue,"Cases used to take months and months to progress, I'm thinking of the initial mediation scheme for example, and you just felt, though they were there, were still banging your head against a brick wall to try and get anything out of them, because they were determined to protect the brand at any cost, and they didn't want anything coming out or being disclosed that might cause damage to Post Office."
1053,error,error,Event/Issue,"If required, though an independent external investigation instigated at ministerial level would be most appropriate and would, without doubt, easily find evidence of the error-ridden system."
1054,errors,error,Event/Issue,"I'm sure you'll appreciate that there is not a single computer system that does not, from time to time, suffer from errors, especially when the size and level of complexity of the programmes associated with the Horizon system."
1055,errors,error,Event/Issue,"The Post Office blindly state that there are not, nor have there ever been, any system errors."
1107,audit,audit,Event/Issue,"Neither will they tell you of the cases where the Post Office have run an audit, closed the post office, bankrupting the owner who loses his business, house, and family, holds a pending court case over him for 18 months, then drops the charges and walks away."
