sentence_index,entity_raw,entity_normalised,category,sentence_text
1056,Alan Bates,Alan Bates,Individual,"I think it was Sir Alan Bates that twigged that in the vernacular and realized that it
was a sham well before I did."
1068,Susan,Susan Crichton,Individual,"On the departure of Susan it took a market
turn for the worse."
1076,Laura,Laura,Individual,"Yes, the second one, dealing with that first,
it was just obvious, it was obvious to everybody that the principal driving force for the,
calling us in and carrying out an investigation was, had resulted from a meeting between Laura
but not and
alice perkins
uh... before i think before she became chairman and um...
and there was this agreement to proceed
and it's absurd to think that
norah"
1076,norah,norah,Individual,"Yes, the second one, dealing with that first,
it was just obvious, it was obvious to everybody that the principal driving force for the,
calling us in and carrying out an investigation was, had resulted from a meeting between Laura
but not and
alice perkins
uh... before i think before she became chairman and um...
and there was this agreement to proceed
and it's absurd to think that
norah"
1078,joe hamilton,joe hamilton,Individual,"it's perfectly okay if you leave
joe hamilton and anybody else out of this and he made it
completely clear
that uh...
people with
convictions
of any sort uh... should should be entitled to
benefit from the mediation scheme, but the corruption of the mediation scheme, this expectation
gap, the first point that you asked, sir."
1079,Howe and Co.,Howe and Co.,Organisation,"When we started to see the CQRs, the case questionnaire responses, the work done by
the professional advisors, including Howe and Co. and others, when we started to see
those coming in with pretty big numbers of such, it didn't surprise Mr. Henderson and
myself at all."
1079,Henderson,Ian Henderson,Individual,"When we started to see the CQRs, the case questionnaire responses, the work done by
the professional advisors, including Howe and Co. and others, when we started to see
those coming in with pretty big numbers of such, it didn't surprise Mr. Henderson and
myself at all."
1091,Henderson,Ian Henderson,Individual,"This fact that
I harboured the suspicion, and I think Mr Henderson probably shares this, that the two
teams of investigators, I'll call them investigators, they weren't really, the people that were
preparing the POIRs on a reporting line to Angela Vanneboga, I met some of those people,
lovely people, and they were empathetic towards the postmaster's cases."
1091,Angela Vanneboga,Angela Vanneboga,Individual,"This fact that
I harboured the suspicion, and I think Mr Henderson probably shares this, that the two
teams of investigators, I'll call them investigators, they weren't really, the people that were
preparing the POIRs on a reporting line to Angela Vanneboga, I met some of those people,
lovely people, and they were empathetic towards the postmaster's cases."
1096,Carterite King,Carterite King,Individual,"So the work, the good work that those people were doing, I think, was filtered through
Carterite King and Bon Pierce and the offices of Roderick Williams and Belinda Ojard and
and others into such an anodyne response
as to completely dismiss any assertions
that the professional advisors were making
or that we ourselves were making."
1096,Bon Pierce,Bon Pierce,Individual,"So the work, the good work that those people were doing, I think, was filtered through
Carterite King and Bon Pierce and the offices of Roderick Williams and Belinda Ojard and
and others into such an anodyne response
as to completely dismiss any assertions
that the professional advisors were making
or that we ourselves were making."
1096,Roderick Williams,Roderick Williams,Individual,"So the work, the good work that those people were doing, I think, was filtered through
Carterite King and Bon Pierce and the offices of Roderick Williams and Belinda Ojard and
and others into such an anodyne response
as to completely dismiss any assertions
that the professional advisors were making
or that we ourselves were making."
1096,Belinda Ojard,Belinda Ojard,Individual,"So the work, the good work that those people were doing, I think, was filtered through
Carterite King and Bon Pierce and the offices of Roderick Williams and Belinda Ojard and
and others into such an anodyne response
as to completely dismiss any assertions
that the professional advisors were making
or that we ourselves were making."
1099,Warmington,Ron Warmington,Individual,"That's it, Mr. Warmington, I assume,
since I usually have the last word
if anybody is going to have the last word."
1104,Beer,Beer,Individual,"So, I think we'll adjourn now until tomorrow
and start again at 9.45, Mr. Beer?"
1108,Beer,Beer,Individual,"Thank you, Mr. Beer."
70,Second Sight,Second Sight,Organisation,"In 2009 and 2010, you became part of and then a director of Second Sight Support Services
Limited."
75,Post Office,Post Office,Organisation,"You had the backing of MPs who were trying to get the post office to address their concerns,
i.e. the concerns of MPs raised on behalf of constituents."
76,Post Office,Post Office,Organisation,"In the course of your work, you had access to senior people within the post office who
either themselves had access or could access information concerning issues with Horizon."
84,Post Office,Post Office,Organisation,"Despite this, you tell us in your witness statement, you found that the post office
reneged on those promises."
88,Post Office,Post Office,Organisation,"And you eventually formed the view
that the post office considered that Second Sight was,
quote, entirely under its control
and could be ordered to do or could be disallowed from doing
whatever it, the post office, wanted?"
91,Post Office,Post Office,Organisation,"You say in your witness statement
that you experienced the post office's strategy of denying
problems that it, the post office, knew of."
99,Post Office,Post Office,Organisation,"At the time you were doing the work,
why did you think they, the post office,
it, the post office, was conducting itself in this way?"
102,Post Office,Post Office,Organisation,"Well, the need to rely on the integrity of Horizon
in order to be able to, if you like,
control the network of some postmasters, their agents,
to be able to exercise or to carry out
that sort of level of control, to have it known that the Horizon system was unreliable
or that the supplier of the Horizon system, Fujitsu, or that the user of it, the purchaser
of it, post office, could not be relied upon, would mean that all hell would break loose
in the branch network."
110,Post Office,Post Office,Organisation,"The inquiry has seen a number of internal post office documents that show that at least in 2013,
individuals within the post office were contemplating minimizing the role of
Second Sight or ending the role of Second Sight completely."
111,Post Office,Post Office,Organisation,"You've described in
your witness statement a quote ferocious pushback from the post office during
your investigation."
112,Post Office,Post Office,Organisation,"Do you think there was ever a time when the post office
staff were cooperating with your investigation fully?"
128,Post Office,Post Office,Organisation,"Well, part of it, I think, Mr. Beer,
was because post office, this is not unusual in big companies,
post office seemed to be excessively siloed
with different departments, each of which
would have some but not all of the information."
137,Post Office,Post Office,Organisation,"An example of a conflict within a report would be the issue regarding
Fujitsu's Bracknell office, i.e. the post office denying that Michael Rudkin had ever
arrived at the meeting."
140,Post Office,Post Office,Organisation,"I'd requested
this email from the post office multiple times, but they said they could not find it."
155,Post Office,Post Office,Organisation,"Matters that ordinarily I would have had zero difficulty in communicating in conversations
like this just seem to be beyond the ken of the people in post office."
161,Post Office,Post Office,Organisation,Did the post office seek to influence the drafting of your final CRR reports?
168,Post Office,Post Office,Organisation,"And yet, post office seemed to find reason
to challenge just about everything we said."
174,Post Office,Post Office,Organisation,"In his witness statement, Mr Henderson said, it's page 22 paragraph 71, to the credit of
the post office, they, the post office, did not try to directly interfere with or influence
Second Sites reports, other than by withholding potentially relevant documents."
192,Second Sight,Second Sight,Organisation,"And you say we in Second Sight held the view
that those concerns that have been so clearly expressed by the MPs and their equally clear
expectation we will be investigating them had certainly not gone away, but that our
interim report was to focus in the main on the narrow issue of, quote, systemic flaws
in Horizon."
194,Post Office,Post Office,Organisation,"On reflection, it would have been helpful had we included words to
that effect in our interim report, although it seems now to be pretty obvious that the
post office would have fought hard to avoid conceding that."
203,Post Office,Post Office,Organisation,"In fact, that terminology was accepted by
post office."
216,Second Sight,Second Sight,Organisation,"We in Second Sight
held the view that those concerns that have been so clearly expressed by MPs ... had certainly
not gone away, but that our interim report was to focus in the main on the narrower issue
of, quote, systemic flaws in Horizon."
217,Post Office,Post Office,Organisation,"Well, I have expressed that the way I intended to, but I think the confusion that I've allowed
to creep in here, for which I apologise, is that the post office's understanding of the
mediation scheme was that that, in a sense, displaced, vaporised the original work that
we'd been asked to carry out."
228,Post Office,Post Office,Organisation,"I was about to ask, was it a request of the post office that led to the production of
the interim report?"
230,Post Office,Post Office,Organisation,"Why did Second Sight agree to it?
Because it wasn't just the post office that was communicating that."
230,Second Sight,Second Sight,Organisation,"Why did Second Sight agree to it?
Because it wasn't just the post office that was communicating that."
240,Post Office,Post Office,Organisation,The post office determined that that should be done through the mediation scheme?
264,Post Office,Post Office,Organisation,"But with the benefit of hindsight, the post office
pounced on it and, as Ian said, trumpeted it from the rooftops."
295,Second Sight,Second Sight,Organisation,"Can I go right back to the beginning then, the initial instruction of Second Sight?"
311,Second Sight,Second Sight,Organisation,"Having now read that email, I'm even more shocked than I was when as early
as May 2013 and thereafter, Paula Vennells contended that Second Sight had never been
been invited to look for any evidence of unsafe prosecutions."
313,Second Sight,Second Sight,Organisation,"Well, it's a matter of huge regret, not only myself but my colleagues at Second Sight,
that we had far less face-to-face contact with Paula Van Nels than I would ordinarily
have expected us to have, and that therefore we'd been shunted down to the second level
of, as I say, I think they called themselves conduits, who were, as far as we were at first
aware, were conveying to us what Paula wanted and didn't want."
335,Post Office,Post Office,Organisation,"After the meeting with Ms. Venalds, did you believe what she meant, what she said, she
meant what she said rather, namely what's recorded in this email, namely the post office's
objective, primary objective, was to be transparent and deal with whatever outcomes and conclusions
Second Sight reaches?
call me stupid"
335,Second Sight,Second Sight,Organisation,"After the meeting with Ms. Venalds, did you believe what she meant, what she said, she
meant what she said rather, namely what's recorded in this email, namely the post office's
objective, primary objective, was to be transparent and deal with whatever outcomes and conclusions
Second Sight reaches?
call me stupid"
339,Post Office,Post Office,Organisation,"Do you know why did you know
why the post office appointed second-size over other forensic
accountants."
349,Post Office,Post Office,Organisation,"Well, it was very clear from the outset that the subject, the principal subject or subjects
of the investigation were to be the postmasters, who may well have had their hands in the till,
and post office, the two parties involved, and perhaps Fujitsu."
356,Post Office,Post Office,Organisation,"I don't think that was, Oliver Letwin was representing the Treasury at that point, and
his view was it's out of the question, post office has got to have to pay for this."
409,Post Office,Post Office,Organisation,"And would it also include matters that had come up through any form of help desk
that the post office or Fujitsu operated?"
415,Post Office,Post Office,Organisation,"When you were instructed, and in the absence of such a compendium of material, were you
in fact made aware that by the post office that there had been acquittals of sub-postmasters
in criminal trials of sub-postmasters who had alleged that Horizon was responsible for
the shortfall of which they were accused of either stealing or falsely accounting?
Were the names Nicola Arch, Maureen McKelvie, Susan Palmer mentioned to you?"
429,Post Office,Post Office,Organisation,"Did the post office provide you with any operational change proposal records which set out the
existence of a facility for remote access and email correspondence in which the post
office approved Fujitsu remotely inserting messages at a branch level?"
447,Post Office,Post Office,Organisation,"Well, Susan had said to me, as best I recall, and I recall the things pretty well,
she said something along the lines of,
I've been asked to take over the POID, the Post Office Investigation Department,
John Scott's department."
461,Post Office,Post Office,Organisation,"What have we found about post office's investigation
function in reviewing case files during the Horizon
investigation."
462,Post Office,Post Office,Organisation,"In reviewing the post office's documentation
relating to the 29 MP referred cases and the 20 cases referred by the GFSA, Second Sight
has gained an insight into the workings of post office's investigations here."
469,Post Office,Post Office,Organisation,"We've also not researched the legal basis on which the post office conducts either investigations
or prosecution."
471,Post Office,Post Office,Organisation,"One, post office investigators and investigations are overwhelmingly focused on obtaining an
admission of false accounting from the interviewed sub-postmaster."
474,Post Office,Post Office,Organisation,"Two, post office investigators often appear to have paid scant attention to the interviewees'
assertions of innocence or his or her reference to specific transaction anomalies."
478,Post Office,Post Office,Organisation,"In either event, since the post office doesn't need to show where the money's gone, investigators
see no business benefit in trying to establish the underlying root causes of the loss."
505,CCRC,CCRC,Organisation,This is an email of much later from Amanda Peacock of the CCRC to Roderick Williams.
523,Post Office,Post Office,Organisation,"Later, in the latter part of January 14, as I recall, my colleague Ian Henderson sent
a copy of the report, still marked as draft as far as I can recall, to Chris O'Yard,
who at that time was post office's general counsel, copying Belinda Crowe at the post
office."
530,Post Office,Post Office,Organisation,"As mentioned, it was sent by Ian to those two post office
employees, copying also myself."
536,Second Sight,Second Sight,Organisation,"Okay, he accepted when he gave evidence that he received the report from Second Sight.
Yep."
626,Second Sight,Second Sight,Organisation,"And he, Mr. Baker, says just to ensure we're on the same page, Paula would like to say we've
agreed at the following Second Sight, can you confirm you agree?"
661,Post Office,Post Office,Organisation,"Do you think on reflection this episode, i.e. picking up probable misconduct of prosecutions
as early as August and September 2012, raising that with the post office, suggesting a solution,
not taking it up, seemingly, but then asking you to use a two or three case sample size
to A, answer the question whether there are systemic defects, and B, to say that has not
resulted in the wrongful conviction of any sub-postmasters, is absurd, should have been
included in the interim report."
662,Post Office,Post Office,Organisation,"Yes, we were somewhat inured to receiving absurd responses from post office already
at that point."
686,Second Sight,Second Sight,Organisation,"And I didn't think, and I would recognize it as early as that, without the benefit of
second sight, ha ha, that we would later learn what we have later learned in regard to his
briefing and the modifications of his witness statements and so on."
704,Post Office,Post Office,Organisation,"There's evidence that the inquiry has that in autumn 2013, specifically September, the
post office lawyers knew that there was at least a serious issue as to whether it, the
post office, had properly instructed Mr Jenkins as to his expert duties."
705,Post Office,Post Office,Organisation,"Did anyone reveal, within the post office, ever reveal that to you?"
709,Post Office,Post Office,Organisation,"Had the post office confirmed to you that it had relied on Mr Jenkins as an expert witness
in a series of criminal cases, I think 15 in total, but that it had not instructed him
as an expert witness properly, or had failed to explain the duties owed by an expert, would
that have added to your concerns about the conduct of criminal prosecutions by post office?"
712,Post Office,Post Office,Organisation,Would it have made you question still further the competency and ethics of the post office prosecutors?
737,Post Office,Post Office,Organisation,"But more particularly, you say, I wish I had demanded, rather than asked, more frequently
to see Paula Venals, but also when I was doubting whether the truth was penetrating
to her and the board, I should have demanded to address the post office's full board."
744,Post Office,Post Office,Organisation,"You say in C that you wish you had flatly
refused to communicate with the post office's CEO and its board through the conduit of Chris
O'Yar, Belinda Crowe, Patrick Bork and Angela van den Bogard."
767,Post Office,Post Office,Organisation,"Is what you said to Mr. Jones there an accurate view of your engagement with the
post office, or does it contain hyperbole because you were speaking to a sub-postmaster?"
789,Post Office,Post Office,Organisation,"It wasn't one
of the sort of covertly recorded calls that I felt pressed to make later on in the when
dealing with post office management."
801,Post Office,Post Office,Organisation,"You've answered some questions from Mr. Beer
regarding the possibility
of the post office keeping a general file."
829,Post Office,Post Office,Organisation,"And over the many years, she's also provided with a business partner, Mrs. Jeremiah, hours
and hours, days, weeks, months of support annually to sub-postmasters with their business
affairs so badly affected by the post office."
843,Second Sight,Second Sight,Organisation,"Now here you make the point that you've heard the inquiry many times seeking clarification
respect of concerns, they were first expressed by second sight and repeated by others."
892,Post Office,Post Office,Organisation,"And eventually, we explained that you, wherever there is a difference between what one of
your clients, like Royal Mail or National Savings Investments or Camelot or whatever,
says is due to or from them, if that is different from what your own books and post office shows
is due from or to them, there will be entries in both parties' suspense accounts."
897,Post Office,Post Office,Organisation,"Does it make any difference that the post office is dealing with say 11,000 branches
and the size of the system in operation?"
911,Post Office,Post Office,Organisation,"What's, and of course post office dined out on this sort
of phraseology that contextually the size and frequency
of occurrence of these tiny little amounts was so small
and so insignificant in their books as to be immaterial."
921,Post Office,Post Office,Organisation,"And regarding the question of materiality, where you've got this complex mixture, so
materiality to a sub-postmaster or a mistress may be £5,000, £10,000, maybe a few hundred,
but to the overall post office business, it may not be the same."
924,Post Office,Post Office,Organisation,"The only thing I'd add to that, Mr. Steen,
is that if we're dealing with, there
was a sort of uniqueness about the post office business
model, where the coalface workers, the agents,
the sub-postmasters, were separate businesses."
933,Post Office,Post Office,Organisation,"And should that have been considered by the accountants as being a different way to look
at materiality within the post office?"
1005,Post Office,Post Office,Organisation,"If it turns out, if it can ever
be found out that the post office was absorbing sums into their profit and loss, which rightfully
should have been returned to sub-postmasters, who within post office would or should have
known that that was happening?
You want names?"
1028,Post Office,Post Office,Organisation,"So obviously we've got the electronic point of sale system
which managed post office products like stamps and so forth."
1048,Post Office,Post Office,Organisation,"First of all, is it right that the idea of the scheme came from
the post office?"
1050,Post Office,Post Office,Organisation,"Right, and contemporaneously
with your operation of the scheme, i.e. at the time, did you gain any, or did you have
any idea about whether or not you were engaged in a scheme which was being operated by all
concerned in good faith or whether post office were engaged in a scam."
1062,Post Office,Post Office,Organisation,"Yes it is and when we
realized as soon as we realized the POIRs were taking an awful long time to get to us and that
when they arrived, none of them gave an inch in regard to any improper conduct or poor
behaviour or mistakes made by post office itself."
1071,Post Office,Post Office,Organisation,"One was the expectation gap, as it's called, namely that on the one side, some postmasters
who'd suffered significant losses expected to have proper compensation, whereas on the
post office side, the expectation was that the compensation would be much lower."
1081,Post Office,Post Office,Organisation,"But we, of
course, hadn't been told at that point that the post office was harbouring the view that
they were only expecting to make token payments."
1092,Post Office,Post Office,Organisation,"I strongly suspect
that the reports they were producing contained quite a few acknowledgements of failings
by post office, and yet none of them that got through to us had any such concessions."
1095,Post Office,Post Office,Organisation,"And my suspicion, and
I think this is probably the case, is that it just went through a filtering process to
remove anything that was in any way an admission of failure, let alone guilt, by post office."
192,Horizon,Horizon,Technical System,"And you say we in Second Sight held the view
that those concerns that have been so clearly expressed by the MPs and their equally clear
expectation we will be investigating them had certainly not gone away, but that our
interim report was to focus in the main on the narrow issue of, quote, systemic flaws
in Horizon."
206,Horizon,Horizon,Technical System,"In your witness statement, you describe things the other way around, that the narrower piece
of work was job one, focused in the main on the narrower issue of systemic flaws in Horizon."
207,Horizon,Horizon,Technical System,"Why was the narrower issue, the issue of systemic flaws in Horizon?"
216,Horizon,Horizon,Technical System,"We in Second Sight
held the view that those concerns that have been so clearly expressed by MPs ... had certainly
not gone away, but that our interim report was to focus in the main on the narrower issue
of, quote, systemic flaws in Horizon."
277,the system,the system,Technical System,Of course there are bugs in the system.
290,the system,the system,Technical System,"What we found was that whether it was bugs or other forms of error and defect that were
manifesting themselves were unusual, were rare, but had life-changing impact on those
the bugs hit, but were inconsequential in the context of the entirety of the system."
425,PinICL,PinICL,Technical System,"No.
Did the Post Office provide you with any witness statements that had been prepared in past
cases concerning at the Post Office in criminal proceedings which set out categories of documents
including PinICL, Peaks and Kells that may be relevant to your investigation?"
627,Horizon,Horizon,Technical System,"And then two, by using
the two to three cases, you'll answer the question, have systemic defects in the Horizon
system resulted in the wrongful conviction or suspension of sub-postmasters?"
897,the system,the system,Technical System,"Does it make any difference that the post office is dealing with say 11,000 branches
and the size of the system in operation?"
1022,the system,the system,Technical System,"And when Joe pressed that button and the shortfall doubled
and she's not the only person that asserted that, if that truly happened, then the system
invented a one-sided entry."
1033,Horizon,Horizon,Technical System,"You don't enter batches of transactions as you do
with lottery the following morning or ATMs processed
at half past four in the afternoon
or foreign exchange transactions processed on a Wednesday once a week, you can't assert
that to be horizon double entry."
66,audit,audit,Event/Issue,"Yes.
previously as a regional head of internal audit, chairman of the audit and risk committee,
CFO, head of investigations for Europe, the Middle East and Africa, and then global head
of investigations."
100,shortfalls,shortfall,Event/Issue,"Well, very much along the lines of what Mr. Henderson said,
that it was very clear that police officers knew,
insofar as a corporation can know anything,
the people at the top knew that they were dealing
with an existential issue, that if it turned out
that the Horizon was generating spurious shortfalls,
that they had a lousy investigation function,
that they had wrongfully prosecuted people,
that would be existential."
126,mediation scheme,mediation scheme,Event/Issue,"Yes, it was taking longer, particularly during the mediation scheme, with 150 applicants,
each with a very detailed story, and the need to wait for evidence to be produced by post
office, which was taking much longer than we had ever expected it to."
136,mediation scheme,mediation scheme,Event/Issue,"You're here in the mediation scheme and you
who say where we couldn't resolve a point of conflict within a report, we'd flag it
in the relevant place."
204,mediation scheme,mediation scheme,Event/Issue,"Job one was the broader investigation that definitely included consideration of
the conduct of investigations and prosecutions, but this was narrower and as we went into
the mediation scheme, that became a more narrowly defined piece of work which we referred to
as job two."
209,mediation scheme,mediation scheme,Event/Issue,"The narrower
job was manifested itself principally in the mediation scheme, which was underway at this
point."
217,mediation scheme,mediation scheme,Event/Issue,"Well, I have expressed that the way I intended to, but I think the confusion that I've allowed
to creep in here, for which I apologise, is that the post office's understanding of the
mediation scheme was that that, in a sense, displaced, vaporised the original work that
we'd been asked to carry out."
234,mediation scheme,mediation scheme,Event/Issue,"Isaac, in your mind, and putting aside the events which happened, namely the development
of the initial complaint and mediation scheme."
236,mediation scheme,mediation scheme,Event/Issue,"Well, had the mediation scheme not fired up and diverted our attention onto the 150 applicants
cases, we would have continued to do the work that the MPs had asked us to do, which had
been covered in my original proposal of work, which had never been other than acknowledged."
240,mediation scheme,mediation scheme,Event/Issue,The post office determined that that should be done through the mediation scheme?
277,bugs,bug,Event/Issue,Of course there are bugs in the system.
278,errors,error,Event/Issue,"Now we were at pains, you are probably are aware,
in that when we released that interim report, we studiously avoided using the term that
there had been systemic errors, even though there had been some disclosed to us."
280,bugs,bug,Event/Issue,"We have now, I've made it clear in emails to Cameron Freeman, the Minister
herself, we are now of the view that not only did systemic bugs exist during the time of
these cases arising, but that systemic bugs in all likelihood definitely still exist."
282,errors,error,Event/Issue,"The point there, we studiously avoided using that term systemic errors, even though some
have been disclosed to us."
283,errors,error,Event/Issue,"Why did you avoid using the term systemic errors in the interim report if, as you say
here, systemic errors had been disclosed to you by that time?"
288,bugs,bug,Event/Issue,"And had there been such systemic bugs, they would have been glaringly obvious to at least
some of quite a lot of the people."
290,bugs,bug,Event/Issue,"What we found was that whether it was bugs or other forms of error and defect that were
manifesting themselves were unusual, were rare, but had life-changing impact on those
the bugs hit, but were inconsequential in the context of the entirety of the system."
290,error,error,Event/Issue,"What we found was that whether it was bugs or other forms of error and defect that were
manifesting themselves were unusual, were rare, but had life-changing impact on those
the bugs hit, but were inconsequential in the context of the entirety of the system."
290,defect,defect,Event/Issue,"What we found was that whether it was bugs or other forms of error and defect that were
manifesting themselves were unusual, were rare, but had life-changing impact on those
the bugs hit, but were inconsequential in the context of the entirety of the system."
394,shortfalls,shortfall,Event/Issue,"Well,
My experience as a corporate investigator meant that whenever broadly similar events
occurred, whether it was ATM shortfalls or fraud by customers or whatever, the investigation
team would draw those cases together, look for linkages in order to help its investigators
to get to grips with what systemically had gone wrong to allow that fraud or that event
to occur."
412,bugs,bug,Event/Issue,"Would it include reports on any bugs, errors, or defects, however they're described, that
were found to have caused or potentially caused balancing or other data integrity issues?"
412,errors,error,Event/Issue,"Would it include reports on any bugs, errors, or defects, however they're described, that
were found to have caused or potentially caused balancing or other data integrity issues?"
412,defects,defect,Event/Issue,"Would it include reports on any bugs, errors, or defects, however they're described, that
were found to have caused or potentially caused balancing or other data integrity issues?"
415,shortfall,shortfall,Event/Issue,"When you were instructed, and in the absence of such a compendium of material, were you
in fact made aware that by the post office that there had been acquittals of sub-postmasters
in criminal trials of sub-postmasters who had alleged that Horizon was responsible for
the shortfall of which they were accused of either stealing or falsely accounting?
Were the names Nicola Arch, Maureen McKelvie, Susan Palmer mentioned to you?"
417,bug,bug,Event/Issue,"Did the Post Office draw to your attention right at the beginning any suites of documents
held by the Post Office concerning the functioning of or deficiencies in the Horizon system,
including release notes, documenting bug fixes?"
420,bug,bug,Event/Issue,"No.
Did they, the Post Office, present you with documentation, and I include in that phrase
memoranda, reports, emails, minutes of meetings concerning bugs of which the Post Office was
already aware, in particular the Calendar Square bug and the receipts and payments mismatch
bug."
420,mismatch,mismatch,Event/Issue,"No.
Did they, the Post Office, present you with documentation, and I include in that phrase
memoranda, reports, emails, minutes of meetings concerning bugs of which the Post Office was
already aware, in particular the Calendar Square bug and the receipts and payments mismatch
bug."
475,shortfall,shortfall,Event/Issue,"They seem to have shown little or no willingness to establish the underlying root cause of
any given shortfall."
569,shortfalls,shortfall,Event/Issue,"Yes, in every case, in attention to the underlying root causes of the shortfalls that were being
pursued civilly or criminally, but also, as Ian has mentioned, the failure to disclose
as far as he could detect, because I was relying on his input on this"
627,defects,defect,Event/Issue,"And then two, by using
the two to three cases, you'll answer the question, have systemic defects in the Horizon
system resulted in the wrongful conviction or suspension of sub-postmasters?"
628,defects,defect,Event/Issue,"Now, can
you see that that question is mixing two things, defects in the Horizon system which are systemic
and the conviction wrongfully of postmasters."
645,defects,defect,Event/Issue,"What I meant was, I think by that point,
we had made it abundantly clear, I say we, Ian and I, had made it clear that we weren't
going to use the term systemic defects."
646,defects,defect,Event/Issue,"It follows that if we weren't going to define,
say there had been any systemic defects, how on earth could there be systemic defects that
had resulted in a wrongful conviction or suspension of the tiny volume of sub-postmasters whose
cases we'd looked at that point."
661,defects,defect,Event/Issue,"Do you think on reflection this episode, i.e. picking up probable misconduct of prosecutions
as early as August and September 2012, raising that with the post office, suggesting a solution,
not taking it up, seemingly, but then asking you to use a two or three case sample size
to A, answer the question whether there are systemic defects, and B, to say that has not
resulted in the wrongful conviction of any sub-postmasters, is absurd, should have been
included in the interim report."
784,mediation scheme,mediation scheme,Event/Issue,"And it was in the context then, was it,
of you gathering information in terms of your role
in the mediation scheme?"
853,shortfalls,shortfall,Event/Issue,"Well they were simply accounts within Horizon itself at branch level which allowed shortfalls,
also theoretically surpluses, to be parked while the sub-postmaster and his or her staff
investigating it to find the root cause."
857,suspense account,suspense account,Event/Issue,"And you conclude that the final part of paragraph five, in relation to postmasters, the removal
of the suspense account of that time, leaving many of them with no realistic alternative,
faced when faced with shortfalls that they could neither understand or make good but
to falsify branch books in order to buy time."
857,shortfalls,shortfall,Event/Issue,"And you conclude that the final part of paragraph five, in relation to postmasters, the removal
of the suspense account of that time, leaving many of them with no realistic alternative,
faced when faced with shortfalls that they could neither understand or make good but
to falsify branch books in order to buy time."
862,shortfall,shortfall,Event/Issue,"So if you had to subpost a master on 18,000 pounds a year and you tried to post a shortfall
of 19,000 pounds a year, it wasn't going to work."
867,shortfalls,shortfall,Event/Issue,"And that meant that all the big shortfalls that we were seeing just couldn't be parked
anywhere."
868,shortfall,shortfall,Event/Issue,with immediately on the day that that shortfall manifested itself in the books.
872,suspense account,suspense account,Event/Issue,"An incoming
T.C., a credit T.C. in that case, will sort out your problem, but never the promise as
to how long it would take for that to zero out the amount that was in suspense account."
876,shortfall,shortfall,Event/Issue,"There he found himself looking at this eight-centimeter-wide piece of paper that was across the room to
try and find the reason for a shortfall, simply not remotely feasible if you're looking at
a whole month's transactions to try and find out why you've got a shortfall of, you know,
thousand pounds or whatever."
882,shortfall,shortfall,Event/Issue,"And that is that when I first
– in fact, it was Sir Anthony Hooper that asked the question under the umbrella heading
of where the devil did the money go, he said, is it possible that a shortfall in one branch
could be accounted for by a surplus in another."
929,shortfall,shortfall,Event/Issue,"If a shortfall, whether ATM-related or else,
occurs in a bank branch of Lloyd's Bank,
and it's 12,000 pounds, it's immaterial in their books."
934,audit,audit,Event/Issue,"Well, it would have if I'd been doing the audit, yeah."
955,error,error,Event/Issue,"What's
happened to the money being paid into balance shortfalls that may have been due to a Horizon
system error?"
955,shortfalls,shortfall,Event/Issue,"What's
happened to the money being paid into balance shortfalls that may have been due to a Horizon
system error?"
997,audit,audit,Event/Issue,"Yeah, this is sort of wording, this is a page that you put in when you're going to do what
I think has also been described as a desk-based audit that says we're just going to ask some
questions and we're going to believe everything we're told and we're not going to actually
dig into the, forensically dig into the detail."
1019,shortfall,shortfall,Event/Issue,"But if you're, as in Joe's case, if you have a £2,000 shortfall that in a moment in time
becomes a £4,000 shortfall, that extra £2,000 has got to come from somewhere and go to somewhere."
1022,shortfall,shortfall,Event/Issue,"And when Joe pressed that button and the shortfall doubled
and she's not the only person that asserted that, if that truly happened, then the system
invented a one-sided entry."
1045,mediation scheme,mediation scheme,Event/Issue,"Some of the senior executives, and I believe Ms. Perkins in particular as
chair, were asked the question or the suggestion was put to them, I think is a better way of
putting it, that the mediation scheme was a scam, right, and they denied that and in effect told me
that so far as they were concerned the mediation scheme was a scheme which was operated by all
concerned in good faith."
1060,mediation scheme,mediation scheme,Event/Issue,"So is the answer to
my question that for much of the time during which you were involved in the mediation scheme
you did think that it was being operated in good faith but there came a point in time when you
began to doubt that."
1078,mediation scheme,mediation scheme,Event/Issue,"it's perfectly okay if you leave
joe hamilton and anybody else out of this and he made it
completely clear
that uh...
people with
convictions
of any sort uh... should should be entitled to
benefit from the mediation scheme, but the corruption of the mediation scheme, this expectation
gap, the first point that you asked, sir."
