sentence_index,entity_raw,entity_normalised,category,sentence_text
1142,Brian Pinder,Brian Pinder,Individual,Brian Pinder sends that on to you and Penny Thomas.
1142,Penny Thomas,Penny Thomas,Individual,Brian Pinder sends that on to you and Penny Thomas.
1148,Software,Software,Organisation,"Software updates are relatively rare and normally only take place between 8 PM and 1 AM, and again before 4 AM and 7 AM, with occasional extensions at the weekend."
1149,Horizon,Horizon,Technical System,This puts them well outside the normal operational hours of Horizon.
1154,Marine Drive,Marine Drive,Organisation,"I don't know how long these are retained, whether they're included in the audit trail, so you can check the history from— excuse me— from Marine Drive in 2004, and then you suggest a place to start."
1155,Bond-Pierce,Bond-Pierce,Organisation,"In the provision of this information, which is a reply about a species of remote access, Had the guidance in the Bond-Pierce letter been drawn to your attention about the provision of expert evidence?"
1161,Pinder,Pinder,Individual,An email from Mr Ward to Mr Pinder and Mr Sewell.
1161,Mr Sewell,Mr Sewell,Individual,An email from Mr Ward to Mr Pinder and Mr Sewell.
1164,Stephen Dilley,Stephen Dilley,Individual,"Stephen Dilley, representing the Post Office, is asking if it's possible that someone undertakes an analysis of figures recorded on transaction logs."
1164,the Post Office,Post Office,Organisation,"Stephen Dilley, representing the Post Office, is asking if it's possible that someone undertakes an analysis of figures recorded on transaction logs."
1165,Castleton,Castleton,Organisation,It appears that The solicitors for Castleton are saying that they've compared the transaction logs with the cash accounts for week 42 themselves and they don't match.
1166,Horizon,Horizon,Technical System,They conclude that Horizon is therefore only recording half the transactions.
1167,Horizon,Horizon,Technical System,"And then reading second, third paragraph, given this is a test case and that the integrity of the Horizon system is being challenged, my own opinion is that this exercise should be completed by an expert, in inverted commas, from Fujitsu."
1167,Fujitsu,Fujitsu,Organisation,"And then reading second, third paragraph, given this is a test case and that the integrity of the Horizon system is being challenged, my own opinion is that this exercise should be completed by an expert, in inverted commas, from Fujitsu."
1170,Fujitsu,Fujitsu,Organisation,"My first question is, one, is this an exercise that Fujitsu could undertake, possibly by Gareth, perhaps, who would presumably have a thorough understanding of the figures recorded on both the transaction logs and the figures on an office cash account?"
1170,Gareth,Gareth,Individual,"My first question is, one, is this an exercise that Fujitsu could undertake, possibly by Gareth, perhaps, who would presumably have a thorough understanding of the figures recorded on both the transaction logs and the figures on an office cash account?"
1173,Pinder,Pinder,Individual,"And then if we scroll up, please, we'll see there that Mr. Pinder forwards the email to you on the 31st of July asking Is this something you can provide?"
1181,Penny,Penny,Organisation,I'll probably need help from Penny in carrying out extracts from the relevant message stores.
1183,Anne Chambers,Anne Chambers,Individual,Anne Chambers might be able to do a similar analysis and she might have some tools to help.
1190,Please,Please,Organisation,"Can we look, please, Please, at FUJ 0015-2290."
1192,Sewell,Sewell,Individual,"And, uh, you say there on the 7th of August to Mr. Sewell in relation to the Castleton case and transaction logs, second paragraph."
1192,Castleton,Castleton,Organisation,"And, uh, you say there on the 7th of August to Mr. Sewell in relation to the Castleton case and transaction logs, second paragraph."
1193,Anne,Anne,Individual,I've spoke with Anne this morning.
1196,Penny,Penny,Organisation,"Proposal is approved, she will carry out the initial analysis based on transactions we get from Penny."
1197,the Post Office,Post Office,Organisation,Then we will review them together and I'll front up any report we present to the Post Office.
1203,Marine Drive,Marine Drive,Individual,"17th of August now, 2006, about Marine Drive from Anne Chambers to you."
1203,Anne Chambers,Anne Chambers,Individual,"17th of August now, 2006, about Marine Drive from Anne Chambers to you."
1204,Marine Drive,Marine Drive,Organisation,"She says, I've spent some time recalculating the CAP 42, the cash account period 42 cash account for Marine Drive and addressing the points in the letter"
1213,Ms Chambers,Ms Chambers,Individual,"And so Ms Chambers had been asked by you to do the work, or it had been agreed by you that she should do the work; is that right?"
1222,Dilley,Dilley,Individual,"An email of the 2nd of August from Mr. Dilley, the solicitor, to Brian Pinder and others, not including you, with the subject First Draft Statement of Gareth Jenkins, and says to Mr. Pinder, I refer to our previous correspondence and attach the first draft of witness statement and exhibit for Gareth Jenkins."
1222,Brian Pinder,Brian Pinder,Individual,"An email of the 2nd of August from Mr. Dilley, the solicitor, to Brian Pinder and others, not including you, with the subject First Draft Statement of Gareth Jenkins, and says to Mr. Pinder, I refer to our previous correspondence and attach the first draft of witness statement and exhibit for Gareth Jenkins."
1222,First Draft Statement,First Draft Statement,Organisation,"An email of the 2nd of August from Mr. Dilley, the solicitor, to Brian Pinder and others, not including you, with the subject First Draft Statement of Gareth Jenkins, and says to Mr. Pinder, I refer to our previous correspondence and attach the first draft of witness statement and exhibit for Gareth Jenkins."
1222,Gareth Jenkins,Gareth Jenkins,Individual,"An email of the 2nd of August from Mr. Dilley, the solicitor, to Brian Pinder and others, not including you, with the subject First Draft Statement of Gareth Jenkins, and says to Mr. Pinder, I refer to our previous correspondence and attach the first draft of witness statement and exhibit for Gareth Jenkins."
1222,Pinder,Pinder,Individual,"An email of the 2nd of August from Mr. Dilley, the solicitor, to Brian Pinder and others, not including you, with the subject First Draft Statement of Gareth Jenkins, and says to Mr. Pinder, I refer to our previous correspondence and attach the first draft of witness statement and exhibit for Gareth Jenkins."
1223,Horizon,Horizon,Technical System,"It's designed to explain what Horizon is, comment on Mr Castleton's allegations about the Horizon system."
1223,Castleton,Castleton,Organisation,"It's designed to explain what Horizon is, comment on Mr Castleton's allegations about the Horizon system."
1224,Anne,Anne,Organisation,I'm preparing a separate statement for Anne to follow shortly which will deal with the call logs.
1244,Pinder,Pinder,Individual,"I think you, um, were subsequently informed by Mr. Pinder, uh, that you wouldn't be required to give, um, evidence in Mr. Castleton's case."
1244,Castleton,Castleton,Individual,"I think you, um, were subsequently informed by Mr. Pinder, uh, that you wouldn't be required to give, um, evidence in Mr. Castleton's case."
1247,Pinder,Pinder,Individual,"Do you remember, um, Mr. Pinder informing you directly that you would not be required to give evidence in Mr. Castleton's case?"
1247,Castleton,Castleton,Individual,"Do you remember, um, Mr. Pinder informing you directly that you would not be required to give evidence in Mr. Castleton's case?"
1256,Pinder,Pinder,Individual,"I think, again, as is, or as was your practice, you have cut into an email, the contents of Mr Pinder's email, and replied to it?"
1258,Pinder,Pinder,Individual,And so the first part of the text in the 2 lightly shaded paragraphs is what Mr Pinder is saying; is that right?
1261,Stephen up re,Stephen up re,Individual,"He says, just been chasing Stephen up re your attendance and any matters still outstanding for us, Post Office account, as follows— my words."
1261,Post Office,Post Office,Organisation,"He says, just been chasing Stephen up re your attendance and any matters still outstanding for us, Post Office account, as follows— my words."
1262,Jenkins,Gareth Jenkins,Individual,"He states that although you— that's you, Mr. Jenkins— would probably make a good witness, it is for evidential reasons that you cannot be called, to do with evidence of opinion in inverted commas, expert evidence and real evidence, etc., etc."
1265,Lee Carstensen,Lee Carstensen,Individual,"Was that the limit of the explanation that you received as, um, to why you were not being called as a witness in the Lee Carstensen case?"
1282,Anne Chambers',Anne Chambers',Individual,"You tell us in your witness statements that you didn't see Anne Chambers' afterthoughts document either at the time or until this inquiry, essentially."
1287,Anne,Anne,Individual,"I think it was really as part of this thing that it was a case of it had been decided that because Anne had done the original analysis, and I think she'd done the analysis I think there may have been a call, was there, back in 2004, because I think her analysis was partly based on work that she'd actually done at the time, and therefore that was why she needed to give the evidence, because she'd actually done the original analysis, and therefore me giving evidence, just reporting what she told me, didn't really work."
1289,Ann Chambers,Ann Chambers,Individual,"Was that explained to you at the time, i.e., that Ann Chambers is the one that's been selected to give evidence because she could give some evidence of primary facts, i.e., work that she had undertaken in answering a helpdesk query in 2004?"
1295,Afterthoughts,Afterthoughts,Individual,Are you talking about the Afterthoughts document?
1318,Jenkins,Gareth Jenkins,Individual,"Mr Jenkins, in your— I'm going to turn to the capacity in which you gave evidence in witness statements and then orally in the Seema Misra case."
1322,Horizon,Horizon,Technical System,"In your witness statements provided to the inquiry, on a number of occasions you explain That you were not the chief architect for Horizon, correct?"
1324,Post Office,Post Office,Organisation,Nor indeed a lead engineer for the Post Office account?
1326,Horizon,Horizon,Technical System,"And you explained that you were not the only person involved in the development of Horizon, nor the maintenance of it when it was up and running?"
1328,the Post Office,Post Office,Organisation,Why did the Post Office rely on you specifically as its expert witness?
1330,Horizon,Horizon,Technical System,"I did have a fairly good overview knowledge of the whole of Horizon because of really going back to my role in the agent team, because the whole point of the agents was to sit in the middle and see the difference between what was happening at the counter and what was happening at the back end, and obviously with the work I did on Impact, I got a much more detailed knowledge of how the counter operated."
1331,Horizon,Horizon,Technical System,"So from that point of view, I probably was one of the people who had a good overview knowledge of how the Horizon system worked, but I don't think I was necessarily the only person."
1335,Fujitsu,Fujitsu,Organisation,Did you ever discuss the role that you were performing as a witness with anyone senior at Fujitsu?
1337,Fujitsu,Fujitsu,Organisation,Did you ever discuss with anyone senior at Fujitsu the demands being placed upon you by the Post Office?
1337,the Post Office,Post Office,Organisation,Did you ever discuss with anyone senior at Fujitsu the demands being placed upon you by the Post Office?
1341,the Post Office,Post Office,Organisation,Was the focus on your capacity and the money that the Post Office would be charged for the work that you did?
1342,Post Office,Post Office,Organisation,I don't think the money came into it because the Post Office were paying for me regardless of what I did.
1350,the Post Office,Post Office,Organisation,"During your involvement in the various criminal cases, did you feel under any pressure placed upon you by the Post Office or its lawyers publicly to refute any suggestion by the defense that there were issues with the reliability of Horizon?"
1350,Horizon,Horizon,Technical System,"During your involvement in the various criminal cases, did you feel under any pressure placed upon you by the Post Office or its lawyers publicly to refute any suggestion by the defense that there were issues with the reliability of Horizon?"
1352,the Post Office,Post Office,Organisation,What did you think at the time at that pressure being placed upon you by the Post Office?
1358,Fujitsu,Fujitsu,Organisation,Did you raise that with anyone senior at Fujitsu?
1359,David Jones,David Jones,Individual,"I think I did— well, I certainly had conversations with David Jones back in February 2010."
1360,Post Office,Post Office,Organisation,He was a Post Office lawyer?
1361,Fujitsu,Fujitsu,Organisation,"No, he was a Fujitsu lawyer."
1362,Fujitsu,Fujitsu,Organisation,"Sorry, I meant a Fujitsu lawyer."
1363,Fujitsu,Fujitsu,Organisation,"Yes, he was a Fujitsu lawyer."
1364,Penny,Penny,Organisation,I think that was really instigated by Penny rather than myself.
1365,the Post Office,Post Office,Organisation,"She felt that the Post Office were getting to be very demanding of Fujitsu in general and me and her to some extent in particular, because not only was there the case for Mrs. Misra, there was also the case to do with Mr. Hosey going on at the same sort of time, and she felt that it was important that we had some sort of legal cover, for want of a better word, of the way that it was being approached."
1365,Fujitsu,Fujitsu,Organisation,"She felt that the Post Office were getting to be very demanding of Fujitsu in general and me and her to some extent in particular, because not only was there the case for Mrs. Misra, there was also the case to do with Mr. Hosey going on at the same sort of time, and she felt that it was important that we had some sort of legal cover, for want of a better word, of the way that it was being approached."
1365,Misra,Misra,Individual,"She felt that the Post Office were getting to be very demanding of Fujitsu in general and me and her to some extent in particular, because not only was there the case for Mrs. Misra, there was also the case to do with Mr. Hosey going on at the same sort of time, and she felt that it was important that we had some sort of legal cover, for want of a better word, of the way that it was being approached."
1365,Hosey,Hosey,Individual,"She felt that the Post Office were getting to be very demanding of Fujitsu in general and me and her to some extent in particular, because not only was there the case for Mrs. Misra, there was also the case to do with Mr. Hosey going on at the same sort of time, and she felt that it was important that we had some sort of legal cover, for want of a better word, of the way that it was being approached."
1366,David Jones,David Jones,Individual,"And so she set up this meeting with David Jones, which lasted about an hour or so, something like that, where basically what my memory came out of that is, we'll just tell the truth and what happened and— That's right."
1372,the Post Office,Post Office,Organisation,"I think it's right, isn't it, that the Post Office and its lawyers made a series of direct approaches to you on a number of occasions?"
1374,Penny,Penny,Individual,"They should have been communicating with me through Penny and the prosecution support team, and there were a number of cases where I was approached directly, and in most of those cases I then forwarded the emails on to Penny and tried tried to get some sort of control back on the process."
1374,Penny,Penny,Organisation,"They should have been communicating with me through Penny and the prosecution support team, and there were a number of cases where I was approached directly, and in most of those cases I then forwarded the emails on to Penny and tried tried to get some sort of control back on the process."
1375,Mr Jenkins,Mr Jenkins,Individual,"Can we just look at some examples of those, please, Mr Jenkins?"
1379,Rachel Panter,Rachel Panter,Individual,You reply on the 16th of November to Rachel Panter.
1381,Cartwright King,Cartwright King,Individual,"She was a lawyer working for Cartwright King, I believe."
1382,Rachel,Rachel,Individual,"And you say, Rachel, can't you use the report I've already sent you?"
1384,the Post Office,Post Office,Organisation,You should really be addressing such requests through the Post Office.
1387,Nimesh Patel,Nimesh Patel,Organisation,"As far as I know, there's no commercial cover in place for me to spend my time on such activities, and that includes the case of Nimesh Patel."
1389,James Davidson,James Davidson,Individual,"James Davidson, a delivery executive, says to Miss Panton— and you're copied in— so Panter, I'm concerned at the engagement approach being taken here."
1389,Panton,Panton,Individual,"James Davidson, a delivery executive, says to Miss Panton— and you're copied in— so Panter, I'm concerned at the engagement approach being taken here."
1389,Panter,Panter,Individual,"James Davidson, a delivery executive, says to Miss Panton— and you're copied in— so Panter, I'm concerned at the engagement approach being taken here."
1390,Post Office,Post Office,Organisation,"We're fully on board to support, but all approaches must come through Post Office by the correct change process."
1391,the Post Office,Post Office,Organisation,Is this an example of you pulling the Post Office up on direct approaches to you?
1392,Rachel Panter,Rachel Panter,Individual,"Indeed it was, and if you've noticed on the previous email, although I'd been sent the email directly by Rachel Panter, When I responded, I copied in both Penny Thomas and James Davidson, so they were aware of the fact that I'd been approached."
1392,Penny Thomas,Penny Thomas,Individual,"Indeed it was, and if you've noticed on the previous email, although I'd been sent the email directly by Rachel Panter, When I responded, I copied in both Penny Thomas and James Davidson, so they were aware of the fact that I'd been approached."
1392,James Davidson,James Davidson,Individual,"Indeed it was, and if you've noticed on the previous email, although I'd been sent the email directly by Rachel Panter, When I responded, I copied in both Penny Thomas and James Davidson, so they were aware of the fact that I'd been approached."
1393,the Post Office,Post Office,Organisation,And what was the issue in your mind with a direct approach from the Post Office?
1395,Penny,Penny,Organisation,"The main one was that I felt that the prosecution support team, namely Penny, needed to be aware of what was going on and and that we actually had a single point of contact so that Fujitsu was aware of what Post Office was requiring them to do in terms of legal processes and so on."
1395,Fujitsu,Fujitsu,Organisation,"The main one was that I felt that the prosecution support team, namely Penny, needed to be aware of what was going on and and that we actually had a single point of contact so that Fujitsu was aware of what Post Office was requiring them to do in terms of legal processes and so on."
1395,Post Office,Post Office,Organisation,"The main one was that I felt that the prosecution support team, namely Penny, needed to be aware of what was going on and and that we actually had a single point of contact so that Fujitsu was aware of what Post Office was requiring them to do in terms of legal processes and so on."
1397,Post Office,Post Office,Organisation,"Just so that the right people knew what was going on, and then there was separately the question of making sure that Post Office was being charged correctly for the use of time and so on."
1399,Fujitsu,Fujitsu,Organisation,"So just going back to the first reason you gave there, or the first issue, why was it important that the Fujitsu prosecution support team were cited on these exchanges?"
1402,Post Office,Post Office,Organisation,"There was supposed to be a line of communication between the Post Office legal department— well, not the legal department, their investigators."
1403,Jane Owen,Jane Owen,Individual,"Jane Owen is the name that I think of in that role, and the Fujitsu team, to actually know what was going on, to coordinate the work, so as to be aware of what was happening and what was going on."
1403,Fujitsu,Fujitsu,Organisation,"Jane Owen is the name that I think of in that role, and the Fujitsu team, to actually know what was going on, to coordinate the work, so as to be aware of what was happening and what was going on."
1410,Fujitsu,Fujitsu,Organisation,Was it in your mind that Fujitsu was a third party to a prosecution might be required to disclose material to a court?
1414,Fujitsu,Fujitsu,Organisation,Did you ever come to understand that Fujitsu may owe duties of disclosure?
1415,Post Office,Post Office,Organisation,"No, as far as I understood it, the disclosure was something that Post Office needed to worry about, not— it wasn't something that affected me or Fujitsu."
1415,Fujitsu,Fujitsu,Organisation,"No, as far as I understood it, the disclosure was something that Post Office needed to worry about, not— it wasn't something that affected me or Fujitsu."
1416,the Post Office's,Post Office,Organisation,What was your understanding of the Post Office's duties of disclosure?
1421,Fujitsu,Fujitsu,Organisation,"In any of those discussions, Were the extent of Fujitsu or your own duties of disclosure discussed?"
1427,Jane Irwin,Jane Irwin,Individual,"An email from Jane Irwin on the 16th of November 2012, which is the same day we were looking at the moment, to Penny Thomas, copied to Jane Bradbury."
1427,Penny Thomas,Penny Thomas,Individual,"An email from Jane Irwin on the 16th of November 2012, which is the same day we were looking at the moment, to Penny Thomas, copied to Jane Bradbury."
1427,Jane Bradbury,Jane Bradbury,Individual,"An email from Jane Irwin on the 16th of November 2012, which is the same day we were looking at the moment, to Penny Thomas, copied to Jane Bradbury."
1431,Jane Owen,Jane Owen,Individual,"Anyway, Jane Owen, security manager in the Post Office, says, hi Penny, I'm a little out of the loop with this now, I've changed roles."
1431,the Post Office,Post Office,Organisation,"Anyway, Jane Owen, security manager in the Post Office, says, hi Penny, I'm a little out of the loop with this now, I've changed roles."
1431,Penny,Penny,Individual,"Anyway, Jane Owen, security manager in the Post Office, says, hi Penny, I'm a little out of the loop with this now, I've changed roles."
1432,Mark,Mark,Individual,I asked Mark about raising an invoice.
1433,Sharon,Sharon,Individual,"He has the budget to cover the expert witness requirements for one of Sharon's cases, which I think the email below will relate Back in April, an order was raised, but we were never invoiced."
1435,Gareth,Gareth,Individual,"Gareth has been approached directly by an external solicitor, and Jane will need to start discussions with our team leaders on how we prevent this from happening going forward, as it's clearly unacceptable that he be, quote, ambushed, um, in this way."
1435,Jane,Jane,Individual,"Gareth has been approached directly by an external solicitor, and Jane will need to start discussions with our team leaders on how we prevent this from happening going forward, as it's clearly unacceptable that he be, quote, ambushed, um, in this way."
1436,the Post Office,Post Office,Organisation,And did you feel that you were being ambushed by the Post Office?
1438,Rachel Panter,Rachel Panter,Individual,"I wouldn't necessarily have used that word, but I mean, clearly having this email out of the blue from Rachel Panter in November, when the last contact I'd had about any of these cases was about a month before that, was a bit of a surprise."
1439,Post Office,Post Office,Organisation,"And clearly I felt that we needed to have some sort of control as to how my work was to be scheduled and how Post Office was managing this, and I see this as being Post Office trying to actually get that— some control put back in there."
1453,Angela Vandenberghe,Angela Vandenberghe,Individual,This is an email exchange between you and Angela Vandenberghe.
1464,Helen Rose,Helen Rose,Individual,"When you say Helen Rose report, I'm aware of 2 Helen Rose reports."
1465,Lepton,Lepton,Individual,Are we talking about Lepton here?
1468,Vanden Bogart,Vanden Bogart,Individual,I think Ms Vanden Bogart is asking you questions about it.
1469,Angela Vanden Bogart,Angela Vanden Bogart,Individual,"Yes, this looks again like an email from Angela Vanden Bogart to myself."
1470,GIJ,GIJ,Organisation,where I have actually inserted with the GIJ prefix my responses to her various questions.
1473,Gareth Idris Jenkins GIJ,Gareth Idris Jenkins GIJ,Individual,"In the first paragraph you say, I've added replies with Gareth Idris Jenkins GIJ."
1480,Penny,Penny,Individual,"I probably spent about half an hour or an hour replying to this email, so I thought it was simpler to just reply to the email, then point out that this should really go through official channels, and that is why I'd copied Penny in on the response, because I saw her as being the official channel."
1485,Post Office,Post Office,Organisation,"Because my job was designing new changes to the system, not answering questions from random people in Post Office."
1486,Post Office,Post Office,Organisation,Why did you answer random questions from people in Post Office?
1488,Helen Rose,Helen Rose,Individual,"I think at this stage I may have already had some sort of contact with Helen Rose about this, but I can't remember exactly the chronology."
1491,Penny,Penny,Individual,"I try and be helpful when I can, yes, but I'm aware that I also need to try and put some sort of control in, which is why I copied Penny in on this to make her aware that I was being asked these sort of questions."
1504,Allen,Allen,Individual,"Mr. Allen's case, paragraph 619."
1505,Sefton,Sefton,Individual,"And in Miss Sefton and Miss Neill's case, paragraph 689."
1505,Neill,Neill,Individual,"And in Miss Sefton and Miss Neill's case, paragraph 689."
1508,the Post Office,Post Office,Organisation,You say you were never provided with written instructions to be an expert witness in any case in which the Post Office asked you to give evidence?
1510,Thomas,Thomas,Individual,"And that includes in Mr Thomas's case, para 313, Ms Misra's case, para 329, Mr Allen's case, para 619, Ms Sefton and Ms Neild's case, para 689, And Mr. Ishaq's case, paragraphs 643 and 646?"
1510,Ms Misra's,Ms Misra's,Organisation,"And that includes in Mr Thomas's case, para 313, Ms Misra's case, para 329, Mr Allen's case, para 619, Ms Sefton and Ms Neild's case, para 689, And Mr. Ishaq's case, paragraphs 643 and 646?"
1510,Allen,Allen,Individual,"And that includes in Mr Thomas's case, para 313, Ms Misra's case, para 329, Mr Allen's case, para 619, Ms Sefton and Ms Neild's case, para 689, And Mr. Ishaq's case, paragraphs 643 and 646?"
1510,Ms Sefton,Ms Sefton,Individual,"And that includes in Mr Thomas's case, para 313, Ms Misra's case, para 329, Mr Allen's case, para 619, Ms Sefton and Ms Neild's case, para 689, And Mr. Ishaq's case, paragraphs 643 and 646?"
1510,Ms Neild's,Ms Neild's,Individual,"And that includes in Mr Thomas's case, para 313, Ms Misra's case, para 329, Mr Allen's case, para 619, Ms Sefton and Ms Neild's case, para 689, And Mr. Ishaq's case, paragraphs 643 and 646?"
1510,Ishaq,Ishaq,Individual,"And that includes in Mr Thomas's case, para 313, Ms Misra's case, para 329, Mr Allen's case, para 619, Ms Sefton and Ms Neild's case, para 689, And Mr. Ishaq's case, paragraphs 643 and 646?"
1514,Misra,Misra,Individual,"And that applied in both Ms. Misra's case, para 478, and Mr. Ishaq's case, Correct."
1514,Ishaq,Ishaq,Individual,"And that applied in both Ms. Misra's case, para 478, and Mr. Ishaq's case, Correct."
1514,Correct,Correct,Organisation,"And that applied in both Ms. Misra's case, para 478, and Mr. Ishaq's case, Correct."
1515,the Post Office,Post Office,Organisation,"And fourthly, you say that you were never asked by the Post Office to provide a witness statement that contained an expert witness's declaration."
1517,Misra,Misra,Individual,"That applied in Ms. Misra's case, paragraphs 233, 466, and 483; Mr. Allen's case, para 619; Ms. Sefton and Ms. Neill's case, para 689, and Mr. Ishaq's case, para 669?"
1517,Allen,Allen,Individual,"That applied in Ms. Misra's case, paragraphs 233, 466, and 483; Mr. Allen's case, para 619; Ms. Sefton and Ms. Neill's case, para 689, and Mr. Ishaq's case, para 669?"
1517,Sefton,Sefton,Individual,"That applied in Ms. Misra's case, paragraphs 233, 466, and 483; Mr. Allen's case, para 619; Ms. Sefton and Ms. Neill's case, para 689, and Mr. Ishaq's case, para 669?"
1517,Neill,Neill,Individual,"That applied in Ms. Misra's case, paragraphs 233, 466, and 483; Mr. Allen's case, para 619; Ms. Sefton and Ms. Neill's case, para 689, and Mr. Ishaq's case, para 669?"
1517,Ishaq,Ishaq,Individual,"That applied in Ms. Misra's case, paragraphs 233, 466, and 483; Mr. Allen's case, para 619; Ms. Sefton and Ms. Neill's case, para 689, and Mr. Ishaq's case, para 669?"
1519,Seema Misra's,Seema Misra,Individual,You tell us in your witness statement— it's your 3rd witness statement— about circumstances in which you asked for guidance in the run-up to Seema Misra's trial as to what was expected of you as a witness.
1521,the Post Office,Post Office,Organisation,"By that time, had you suffered from a lack of confidence in the management of the requests coming from the Post Office?"
1529,Thomas,Thomas,Individual,"That's going back to— that was Mr Thomas's case, I believe."
1535,Fujitsu,Fujitsu,Organisation,Why do we not see you asking any of your own managers at Fujitsu for assistance in this regard.
1538,Post Office,Post Office,Organisation,"I thought I was being told what was required of me by Post Office, so I didn't really understand that I wasn't being told the right thing."
1539,Post Office,Post Office,Organisation,So I just trusted what I was being asked by Post Office and didn't see the need to involve my management.
1541,Post Office,Post Office,Organisation,"from them, in that I thought what I'm looking for is guidance about legal things, therefore I'd probably get it better from the lawyers that I'm talking to in Post Office than managers in Fujitsu who know, know more about the law than I do."
1541,Fujitsu,Fujitsu,Organisation,"from them, in that I thought what I'm looking for is guidance about legal things, therefore I'd probably get it better from the lawyers that I'm talking to in Post Office than managers in Fujitsu who know, know more about the law than I do."
1542,the Post Office,Post Office,Organisation,But you got no guidance from the Post Office?
1545,the Post Office,Post Office,Organisation,What guidance did you think you were getting from the Post Office at the time?
1548,Fujitsu,Fujitsu,Organisation,"Why do we not see you asking the lawyers at Fujitsu, with whom you did correspond relatively frequently, for greater support and guidance on the role that you were to perform?"
1549,Mrs Misra's,Mrs Misra's,Organisation,"I think that came after about 2010, sort of in Mrs Misra's case, and I did seek guidance from David Jones and I had that meeting with him in February, and for a while then he actually acted as a buffer between me and Post Office lawyers and so on."
1549,David Jones,David Jones,Individual,"I think that came after about 2010, sort of in Mrs Misra's case, and I did seek guidance from David Jones and I had that meeting with him in February, and for a while then he actually acted as a buffer between me and Post Office lawyers and so on."
1549,Post Office,Post Office,Organisation,"I think that came after about 2010, sort of in Mrs Misra's case, and I did seek guidance from David Jones and I had that meeting with him in February, and for a while then he actually acted as a buffer between me and Post Office lawyers and so on."
1550,Jean-Pierre,Jean-Pierre,Individual,"Then later on I was involved with Jean-Pierre, who, who did give me a bit of further guidance, but not the true guidance that maybe I should have had in terms of what an expert duty were."
1555,David Jennings,David Jennings,Individual,An email exchange between you and David Jennings.
1556,David Jennings,David Jennings,Individual,Who was David Jennings?
1560,Post Office,Post Office,Organisation,This looks to be to do with booking time and concerned about what time I was charging to Post Office for activities in support of Penny.
1560,Penny,Penny,Organisation,This looks to be to do with booking time and concerned about what time I was charging to Post Office for activities in support of Penny.
1563,Dave,Dave,Individual,"And you say, Dave, in response to your questions— and then his question is, I understand you act from time to time to support prosecution activity, sort of an expert witness, I suppose."
1567,Horizon,Horizon,Technical System,"Well, I was clearly an expert in how Horizon operated and that's what I assumed that meant."
1570,Penny,Penny,Organisation,"You say it's ad hoc, tend to have various questions from Penny a couple of times a month, how much effort, it varies."
1584,Dave Jennings's,Dave Jennings's,Individual,"Yeah, and I, I think that must have been Dave Jennings's role, was looking at, at the commercials of it, because I think he comes back to say that I'd spent about a week on it and over the past year or something like that."
1587,Fujitsu,Fujitsu,Organisation,"Were there any exchanges internally with Fujitsu, to your knowledge, over the status of your evidence?"
1590,the Post Office,Post Office,Organisation,"What usually happened is if there was going to be some sort of engagement of my time for a particular case, then they would arrange with the Post Office to have some sort of commercial cover for a number of days of my time, and if necessary that would get extended so that I had something to book the time against."
1591,Penny,Penny,Organisation,"But exactly how those— I left that really to Penny to sort out, as long as I had a timecode to book to on a Friday afternoon."
1599,Patel,Patel,Individual,"This case, that's Patel, is due for trial."
1603,Sharon Jennings,Sharon Jennings,Individual,Reply from Sharon Jennings.
1604,Gareth,Gareth,Individual,"Gareth, this is the one you supplied the expert report and witness statement for the week before last."
1618,Horizon,Horizon,Technical System,"Again, as an expert on how Horizon operated."
100,Fujitsu,Fujitsu,Organisation,And ICL became Fujitsu Services Limited in 2002.
108,Fujitsu,Fujitsu,Organisation,"Dealing briefly at the moment with the stages of your career at ICL Fujitsu, So far as concerns us, from about 1996 to about 2000, did you work in the agent team?"
316,Post Office,Post Office,Organisation,"He told the inquiry— it was back on the 2nd of November, uh, 2022— that we— and by that he meant, um, the Benefits Agency and the Post Office Counters Limited team had, quote, been denied viability of the application design."
782,Post Office,Post Office,Organisation,"Between those dates, Mr. Castleton was a subpostmaster at the Marine Drive Post Office."
133,Horizon,Horizon,Technical System,Then I worked on Bureau de Change and credit card changes and then a few other minor things before I moved on to Horizon Online requirements capture.
134,Horizon,Horizon,Technical System,Did you move on to Horizon Online from about 2008?
137,Horizon,Horizon,Technical System,And did you work on Horizon Online from 2008 to about 2015?
139,Horizon,Horizon,Technical System,"You tell us in your witness statement that you, quote, worked with Post Office analysts in defining the technical requirements for Horizon Online."
145,Legacy Horizon,Legacy Horizon,Technical System,"The contractual definition of how Horizon Online was to work was that the counter should look— should operate in the same way as it did on legacy Horizon, and therefore it was decided that we needed to put in place something that actually defined exactly what that was, and the technique that was decided was that the Post Office would put together the use cases to define the various activities that went on in the Post Office, to define the steps that people went through for doing— from how do you sell a stamp to how do you balance at the end of the week or whatever."
151,Legacy Horizon,Legacy Horizon,Technical System,"You tell us that during your time at Fujitsu, you were a group of anywhere between 20 and 100 software designers and developers who would provide fourth-line support for both legacy Horizon and Horizon Online."
152,the system,the system,Technical System,"Yes, the way fourth line support worked was that the people who were doing the development were expected to spend a small part of their time in actually supporting the live service and the system under test, and so that's what fourth line support was all about, and I did that just like everyone else in the development team."
216,Horizon,Horizon,Technical System,Have you read the Horizon Issues Judgment?
