sentence_index,entity_raw,entity_normalised,category,sentence_text
819,the Court of Appeal Criminal Division,the Court of Appeal Criminal Division,Organisation,"I think your position is that you did not see Simon Clarke's advices, which address looking at past convictions, until after the Court of Appeal Criminal Division disclosures in late 2020, early 2021?"
825,Susan Crichton,Susan Crichton,Individual,"It's paragraph 562, no need to turn it up, that you recall that you were told by Susan Crichton that due to advice from external lawyers, there was a need for a review to ensure that proper disclosure had been given in previous criminal cases?"
827,Lesley Sewell,Lesley Sewell,Individual,"You say that you had a conversation with Lesley Sewell, in which she told you that the Post Office had been advised that the expert witness that the Post Office had used in criminal cases to give evidence about Horizon had failed to mention there were bugs in Horizon, including in the Seema Misra case."
827,the Post Office,Post Office,Organisation,"You say that you had a conversation with Lesley Sewell, in which she told you that the Post Office had been advised that the expert witness that the Post Office had used in criminal cases to give evidence about Horizon had failed to mention there were bugs in Horizon, including in the Seema Misra case."
827,Horizon,Horizon,Technical System,"You say that you had a conversation with Lesley Sewell, in which she told you that the Post Office had been advised that the expert witness that the Post Office had used in criminal cases to give evidence about Horizon had failed to mention there were bugs in Horizon, including in the Seema Misra case."
831,the Post Office's,Post Office,Organisation,Can we please try to pin down the date on which you had knowledge of a problem with the Post Office's expert evidence?
834,Lesley Sewell,Lesley Sewell,Individual,"I remember that I— so I learned of it first from Lesley Sewell, not from Susan Crichton."
834,Susan Crichton,Susan Crichton,Individual,"I remember that I— so I learned of it first from Lesley Sewell, not from Susan Crichton."
835,Lesley,Lesley Sewell,Individual,What had happened is I passed Lesley in the corridor.
836,Susan,Susan Crichton,Individual,"She was looking particularly concerned or grumpy about something, and I asked her what was the matter, and she said that she had just heard that— so I don't know that she said this, but I'm assuming from Susan— that the Post Office expert from Fujitsu whom we had used in past cases now had to be stood down because he had not revealed— The Post Office?"
836,Post Office,Post Office,Organisation,"She was looking particularly concerned or grumpy about something, and I asked her what was the matter, and she said that she had just heard that— so I don't know that she said this, but I'm assuming from Susan— that the Post Office expert from Fujitsu whom we had used in past cases now had to be stood down because he had not revealed— The Post Office?"
836,Fujitsu,Fujitsu,Organisation,"She was looking particularly concerned or grumpy about something, and I asked her what was the matter, and she said that she had just heard that— so I don't know that she said this, but I'm assuming from Susan— that the Post Office expert from Fujitsu whom we had used in past cases now had to be stood down because he had not revealed— The Post Office?"
837,Mrs Misra's,Mrs Misra's,Organisation,"And as I said yesterday, I think one or two bugs that he knew about in a case, and that's right, I think it was Mrs Misra's, and the reason that Lesley explained he hadn't revealed those bugs in that case is that they hadn't been— Mrs Misra's was a Horizon Online case and"
837,Lesley,Lesley Sewell,Individual,"And as I said yesterday, I think one or two bugs that he knew about in a case, and that's right, I think it was Mrs Misra's, and the reason that Lesley explained he hadn't revealed those bugs in that case is that they hadn't been— Mrs Misra's was a Horizon Online case and"
839,Horizon,Horizon,Technical System,Mrs Misra's case was on legacy Horizon and these bugs hadn't come into effect until Horizon Online.
839,Horizon Online,Horizon Online,Technical System,Mrs Misra's case was on legacy Horizon and these bugs hadn't come into effect until Horizon Online.
840,Ms Meadows,Ms Meadows,Individual,"Ms Meadows, the way you've described it there is that Ms Sewell was telling you that the expert had failed to mention bugs in one case and that was Seema Misra."
840,Ms Sewell,Ms Sewell,Individual,"Ms Meadows, the way you've described it there is that Ms Sewell was telling you that the expert had failed to mention bugs in one case and that was Seema Misra."
840,Seema Misra,Seema Misra,Individual,"Ms Meadows, the way you've described it there is that Ms Sewell was telling you that the expert had failed to mention bugs in one case and that was Seema Misra."
841,Seema Misra,Seema Misra,Individual,"In your witness statement you say that she told you that he had failed to give disclosure in criminal cases, including Seema Misra."
844,Susan,Susan Crichton,Individual,"Well, I then spoke to Susan, I think within a day or so of that conversation."
845,Susan,Susan Crichton,Individual,Susan explained more about it.
846,Susan,Susan Crichton,Individual,"So if you can date when Susan found out, it would have been just before that, because Lesley could only have found out from Susan."
846,Lesley,Lesley Sewell,Individual,"So if you can date when Susan found out, it would have been just before that, because Lesley could only have found out from Susan."
847,Horizon,Horizon,Technical System,"By this time, and I'll call it mid-2013, you had been engaged on the issues of Horizon integrity for some time, hadn't you?"
849,Horizon,Horizon,Technical System,You knew that there had been prosecutions and that those prosecutions had been founded on evidence from Horizon?
851,Lesley Sewell,Lesley Sewell,Individual,"When told by Lesley Sewell and then Susan Crichton that there was an issue with the Post Office's expert evidence that had been relied on, to convict subpostmasters, including Mrs Misra, were you concerned?"
851,Susan Crichton,Susan Crichton,Individual,"When told by Lesley Sewell and then Susan Crichton that there was an issue with the Post Office's expert evidence that had been relied on, to convict subpostmasters, including Mrs Misra, were you concerned?"
851,the Post Office's,Post Office,Organisation,"When told by Lesley Sewell and then Susan Crichton that there was an issue with the Post Office's expert evidence that had been relied on, to convict subpostmasters, including Mrs Misra, were you concerned?"
851,Mrs Misra,Mrs Misra,Organisation,"When told by Lesley Sewell and then Susan Crichton that there was an issue with the Post Office's expert evidence that had been relied on, to convict subpostmasters, including Mrs Misra, were you concerned?"
852,Susan,Susan Crichton,Individual,"Yes, and I think Susan had— and I think the documentation says this— Susan had told— at the time I spoke to Susan about it, she said, I think, that she had already put in chain a review by the external lawyers."
853,Simon Clarke,Simon Clarke,Individual,And I think the documentation shows that she had done that before the written advice from Simon Clarke came in on the 15th.
854,Davis,Davis,Individual,"Did you at the time join the dots between the debates that we've seen you have in emails here with Mr Davis and Ms Sewell about the extent to which the Post Office should announce that it was going to review past convictions and the information that you were being given, quite separately, that the Post Office's expert witness had failed to mention bugs of which he had knowledge in criminal cases?"
854,Ms Sewell,Ms Sewell,Individual,"Did you at the time join the dots between the debates that we've seen you have in emails here with Mr Davis and Ms Sewell about the extent to which the Post Office should announce that it was going to review past convictions and the information that you were being given, quite separately, that the Post Office's expert witness had failed to mention bugs of which he had knowledge in criminal cases?"
854,the Post Office,Post Office,Organisation,"Did you at the time join the dots between the debates that we've seen you have in emails here with Mr Davis and Ms Sewell about the extent to which the Post Office should announce that it was going to review past convictions and the information that you were being given, quite separately, that the Post Office's expert witness had failed to mention bugs of which he had knowledge in criminal cases?"
857,Mark Davies,Mark Davies,Organisation,I think because my— the The emails from Mark Davies and Lesley Sewell are part of an iterative process as to how we took this important ongoing piece of work forwards.
857,Lesley Sewell,Lesley Sewell,Individual,I think because my— the The emails from Mark Davies and Lesley Sewell are part of an iterative process as to how we took this important ongoing piece of work forwards.
858,Susan Crichton,Susan Crichton,Individual,"The conversation with Susan Crichton about the work that became known as the Carl Lightking SIFT review— I'm sorry, I think I took as a piece of reassurance that the lawyers were doing what they needed to do in terms of what I— and I think this is at the stage where I learnt about disclosure— of what they needed to do in respect to disclosure."
858,Carl Lightking,Carl Lightking,Individual,"The conversation with Susan Crichton about the work that became known as the Carl Lightking SIFT review— I'm sorry, I think I took as a piece of reassurance that the lawyers were doing what they needed to do in terms of what I— and I think this is at the stage where I learnt about disclosure— of what they needed to do in respect to disclosure."
859,Gareth Jenkins,Gareth Jenkins,Individual,"What I didn't know at this stage, to be very clear, was that by dint of what had happened with Gareth Jenkins, the Post Office had breached its duties as a prosecutor."
859,the Post Office,Post Office,Organisation,"What I didn't know at this stage, to be very clear, was that by dint of what had happened with Gareth Jenkins, the Post Office had breached its duties as a prosecutor."
861,Horizon,Horizon,Technical System,Did you never at any time connect the long-running criticism of Horizon's integrity that had been forced upon the Post Office by subpostmasters for years and years being informed that there was a problem with the expert evidence on which the Post Office had relied about bugs?
861,Post Office,Post Office,Organisation,Did you never at any time connect the long-running criticism of Horizon's integrity that had been forced upon the Post Office by subpostmasters for years and years being informed that there was a problem with the expert evidence on which the Post Office had relied about bugs?
863,Horizon Online,Horizon Online,Technical System,"The information I was told was very specific, which was that these 2 bugs were related to Horizon Online."
866,Lesley,Lesley Sewell,Individual,"So this was Lesley's frustration, which was that these were 2 isolated incidents, I accept now that is incorrect, but that was what I was told."
868,Susan,Susan Crichton,Individual,"There is even documentation which refers to them as a red herring, and the fact that Susan was going through this SIFT review to me seemed to be reassuring rather than concerning."
870,Jenkins,Gareth Jenkins,Individual,"I don't believe I knew Mr. Jenkins' name because there is— I'm asking, did you ask who was this witness?"
871,Fujitsu,Fujitsu,Organisation,I think I was told that it was a Fujitsu— someone who worked for Fujitsu who was very competent on the system.
873,the Post Office,Post Office,Organisation,No. Did you ask what was being done in relation to the evidence that the Post Office was concerned about?
875,the Post Office,Post Office,Organisation,Did you ask what the Post Office was doing as a result of its concern that he had failed to mention in cases knowledge of bugs?
881,Alice Perkins,Alice Perkins,Individual,"An email from you to Alice Perkins, signing out."
882,Alice,Alice,Individual,"Hi Alice, don't worry about the lateness of the note, I'm clearing the tray before I'm signing out."
884,Anthony Hooper,Anthony Hooper,Individual,"Sir Anthony Hooper, Sparrow, very positive phone call on Friday PM, no issue at all, Hillsborough, he's going to send a file note."
884,Hillsborough,Hillsborough,Individual,"Sir Anthony Hooper, Sparrow, very positive phone call on Friday PM, no issue at all, Hillsborough, he's going to send a file note."
885,Sparrow,Sparrow,Individual,And then my concern re Sparrow is currently our obligations of disclosure re an unsafe witness.
886,Fujitsu,Fujitsu,Organisation,The representative from Fujitsu made statements about no bugs which later could be seen to have been undermined by the Second Sight report.
886,Sight,Second Sight,Organisation,The representative from Fujitsu made statements about no bugs which later could be seen to have been undermined by the Second Sight report.
888,Lesley Sewell,Lesley Sewell,Individual,Is the unsafe witness that you're referring to there the same person that Lesley Sewell and Susan Crichton had referred to earlier?
888,Susan Crichton,Susan Crichton,Individual,Is the unsafe witness that you're referring to there the same person that Lesley Sewell and Susan Crichton had referred to earlier?
897,Mr Altman,Mr Altman,Organisation,"It's 6 days after Mr Altman did his general review document, which I think you say you weren't told about or didn't see."
903,Fujitsu,Fujitsu,Organisation,"So you understood by this time that there was an issue about the reliability of the Fujitsu expert evidence about there being bugs, i.e., the absence of them."
905,Sight,Second Sight,Organisation,And not merely about the presence of bugs that had been revealed by the Second Sight report.
909,Martin Edwards,Martin Edwards,Individual,"I suspect this is the media aspect again, which is the worry that something that that could be taken out of context, I'm not entirely sure, because I don't— whether I was given this information very quickly, because I'm clearly going somewhere and Martin Edwards is briefed to give Alice more detail, I don't— I just have no recall of this at all."
909,Alice,Alice,Organisation,"I suspect this is the media aspect again, which is the worry that something that that could be taken out of context, I'm not entirely sure, because I don't— whether I was given this information very quickly, because I'm clearly going somewhere and Martin Edwards is briefed to give Alice more detail, I don't— I just have no recall of this at all."
911,Susan Crichton,Susan Crichton,Individual,"I can only imagine that this has come from— well, it would— yes, possibly Susan Crichton, the legal team."
916,Paige,Paige,Individual,"There existed at this time the Simon Clarke advice of 15 July 2013, which addressed Paige on page this very issue, the materiality— I'm sorry, I think I've just remembered."
922,the Simon Clarke Review,the Simon Clarke Review,Organisation,"As I was saying, there existed at this time the Simon Clarke Review of 15 July 2013 on this very issue, the materiality of what Simon— what Gareth Jenkins had said in witness statements and to a court in oral evidence, but you hadn't been given it?"
922,Simon,Simon,Individual,"As I was saying, there existed at this time the Simon Clarke Review of 15 July 2013 on this very issue, the materiality of what Simon— what Gareth Jenkins had said in witness statements and to a court in oral evidence, but you hadn't been given it?"
922,Gareth Jenkins,Gareth Jenkins,Individual,"As I was saying, there existed at this time the Simon Clarke Review of 15 July 2013 on this very issue, the materiality of what Simon— what Gareth Jenkins had said in witness statements and to a court in oral evidence, but you hadn't been given it?"
927,Mr Jenkins,Mr Jenkins,Individual,"No, the materiality of what Mr Jenkins had said or had failed to say."
932,Martin,Martin,Organisation,"I wasn't working with the external lawyers doing the review, so I couldn't have known what they did or didn't think, and therefore it can only have come through the legal team, or possibly Martin."
933,Martin,Martin,Individual,"I mean, it is possible that Martin was briefed by— but again, he would have had it through the legal team."
938,Cartwright King,Cartwright King,Individual,And there is certainly something in documentation somewhere that makes the statement that the lawyers Cartwright King did not think that there would be a large number of cases where the disclosure needed to be made.
942,Ms Vennells,Vennells,Individual,"Thank you, Ms Vennells."
945,CCRC,CCRC,Organisation,This is a letter from the CCRC directly to you of 12 July 2013.
946,Horizon Computer Systems,Horizon Computer Systems,Organisation,"If we just look at it, Horizon Computer Systems, the CCRC is an independent body."
946,CCRC,CCRC,Organisation,"If we just look at it, Horizon Computer Systems, the CCRC is an independent body."
948,Post Office,Post Office,Organisation,"For obvious reasons, we've read the recent media coverage concerning the Post Office Horizon computer system with interest."
949,the Post Office,Post Office,Organisation,"Clearly, it would be very useful for us to have more information directly from the Post Office, especially accurate information as to the number of criminal convictions that might be impacted by the issue and what action is proposed or being taken in that respect."
950,AG,AG,Organisation,We see that the AG was called upon on Tuesday to set up an inquiry.
952,Commission,Commission,Organisation,"In essence, the Commission's role in this is likely to relate to anyone who is convicted of a criminal offence in England, Wales or Northern Ireland where evidence from the Horizon computer system is relevant, where one, they've already tried to appeal that conviction, or 2, they were convicted at a Magistrates' Court following a guilty plea."
952,Horizon,Horizon,Technical System,"In essence, the Commission's role in this is likely to relate to anyone who is convicted of a criminal offence in England, Wales or Northern Ireland where evidence from the Horizon computer system is relevant, where one, they've already tried to appeal that conviction, or 2, they were convicted at a Magistrates' Court following a guilty plea."
952,Magistrates' Court,Magistrates' Court,Organisation,"In essence, the Commission's role in this is likely to relate to anyone who is convicted of a criminal offence in England, Wales or Northern Ireland where evidence from the Horizon computer system is relevant, where one, they've already tried to appeal that conviction, or 2, they were convicted at a Magistrates' Court following a guilty plea."
955,CCRC,CCRC,Organisation,I remember receiving the letter from the CCRC.
957,Susan Crichton,Susan Crichton,Individual,"It arrived at a time at which you would have been told, is this right, by Susan Crichton about the need to review past convictions?"
959,Susan Crichton,Susan Crichton,Individual,"And it would have arrived at a time when you'd been told by Susan Crichton and Lesley Sewell about the concern about the Fujitsu expert witnesses' evidence to the courts, including in the Seema Misra case?"
959,Lesley Sewell,Lesley Sewell,Individual,"And it would have arrived at a time when you'd been told by Susan Crichton and Lesley Sewell about the concern about the Fujitsu expert witnesses' evidence to the courts, including in the Seema Misra case?"
959,Fujitsu,Fujitsu,Organisation,"And it would have arrived at a time when you'd been told by Susan Crichton and Lesley Sewell about the concern about the Fujitsu expert witnesses' evidence to the courts, including in the Seema Misra case?"
961,CCRC,CCRC,Organisation,No. Would you agree that the right and honest thing to do would have been to let the CCRC know about the Post Office's concerns over Gareth Jenkins?
961,the Post Office's,Post Office,Organisation,No. Would you agree that the right and honest thing to do would have been to let the CCRC know about the Post Office's concerns over Gareth Jenkins?
962,Susan,Susan Crichton,Individual,What I did with this letter was to ask Susan to reply as the legal expert in the organisation.
965,the Post Office,Post Office,Organisation,"The right and honest thing for the Post Office to have done would be to have let the CCRC know, and know promptly, over its concerns about the truthfulness and reliability of the evidence that Gareth Jenkins had given to court, wouldn't it?"
965,CCRC,CCRC,Organisation,"The right and honest thing for the Post Office to have done would be to have let the CCRC know, and know promptly, over its concerns about the truthfulness and reliability of the evidence that Gareth Jenkins had given to court, wouldn't it?"
965,Gareth Jenkins,Gareth Jenkins,Individual,"The right and honest thing for the Post Office to have done would be to have let the CCRC know, and know promptly, over its concerns about the truthfulness and reliability of the evidence that Gareth Jenkins had given to court, wouldn't it?"
969,Alice Perkins,Alice Perkins,Individual,"Given what was on your mind, what you'd said to Alice Perkins a couple of days before this in the email that we saw?"
970,CCRC,CCRC,Organisation,Did you think we need to say to the CCRC what we know about Gareth Jenkins?
972,Alice Perkins,Alice Perkins,Individual,"The email that I sent to Alice Perkins was in October, this is July."
973,Lesley Sewell,Lesley Sewell,Individual,"I'm talking about the I'm sorry, the exchange with Lesley Sewell and Mark Davis."
973,Mark Davis,Mark Davis,Individual,"I'm talking about the I'm sorry, the exchange with Lesley Sewell and Mark Davis."
976,Mark Davis,Mark Davis,Individual,"Yes, in the light of the exchanges you had with Mark Davis and Lesley Sewell about the extent to which we have to go back and look at past previous convictions, up to 500 of them, for false accounting, do you think the— and the conversations that you'd had with Lesley Sewell and Susan Crichton about the person you now know to be Gareth Jenkins, do you think the right thing to have said in response to the CCRC was, we have got concerns about a key witness in a number of our cases?"
976,Lesley Sewell,Lesley Sewell,Individual,"Yes, in the light of the exchanges you had with Mark Davis and Lesley Sewell about the extent to which we have to go back and look at past previous convictions, up to 500 of them, for false accounting, do you think the— and the conversations that you'd had with Lesley Sewell and Susan Crichton about the person you now know to be Gareth Jenkins, do you think the right thing to have said in response to the CCRC was, we have got concerns about a key witness in a number of our cases?"
976,Susan Crichton,Susan Crichton,Individual,"Yes, in the light of the exchanges you had with Mark Davis and Lesley Sewell about the extent to which we have to go back and look at past previous convictions, up to 500 of them, for false accounting, do you think the— and the conversations that you'd had with Lesley Sewell and Susan Crichton about the person you now know to be Gareth Jenkins, do you think the right thing to have said in response to the CCRC was, we have got concerns about a key witness in a number of our cases?"
976,CCRC,CCRC,Organisation,"Yes, in the light of the exchanges you had with Mark Davis and Lesley Sewell about the extent to which we have to go back and look at past previous convictions, up to 500 of them, for false accounting, do you think the— and the conversations that you'd had with Lesley Sewell and Susan Crichton about the person you now know to be Gareth Jenkins, do you think the right thing to have said in response to the CCRC was, we have got concerns about a key witness in a number of our cases?"
978,the Post Office,Post Office,Organisation,"My understanding and expectation is that when the Post Office receives something like this from the CCRC, that it should respond in the fullest way possible to be transparent about whatever it was that needed to be shared with the CCRC."
978,CCRC,CCRC,Organisation,"My understanding and expectation is that when the Post Office receives something like this from the CCRC, that it should respond in the fullest way possible to be transparent about whatever it was that needed to be shared with the CCRC."
982,Susan Crichton,Susan Crichton,Individual,"It seems to be between Susan Crichton, Hugh Flemington and Simon Richardson."
982,Hugh Flemington,Hugh Flemington,Individual,"It seems to be between Susan Crichton, Hugh Flemington and Simon Richardson."
982,Simon Richardson,Simon Richardson,Individual,"It seems to be between Susan Crichton, Hugh Flemington and Simon Richardson."
983,Simon Richardson,Simon Richardson,Individual,Can you recall who Simon Richardson was?
984,Bond Dickinson,Bond Dickinson,Organisation,"Yes, he was one of the partners from Bond Dickinson."
985,Post Office,Post Office,Organisation,who had worked on Post Office work for quite some time.
990,Fujitsu,Fujitsu,Organisation,"And then 6, the real worry was around the Fujitsu expert who appeared to have known of some of the problems but not referred to them in his report or statement, even though they could be dismissed."
993,Board,Board,Organisation,"And then 7, there was generally an overall defensive air and the Board are also feeling bruised."
994,Board,Board,Organisation,"Stopping there, by this time was it the case that the Board was feeling bruised?"
996,Simon,Simon,Individual,"These are Simon's words, I don't— I certainly don't recall— well, he's reflecting a conversation he's had with 2 colleagues at the Post Office."
996,the Post Office,Post Office,Organisation,"These are Simon's words, I don't— I certainly don't recall— well, he's reflecting a conversation he's had with 2 colleagues at the Post Office."
1001,the Post Office's,Post Office,Organisation,"That the Second Sight interim report had not, according to colleagues, had not taken account of the Post Office's factual evidence against issues that were raised and criticisms made of the Post Office, and secondly that it had taken too long and was continuing to run up budgets to levels that had not been expected."
1003,Board,Board,Organisation,"I can't think what else it would be a reference to, the Board were very frustrated by the criticisms in the Second Sight interim report, which at that stage they were told were, at least in some cases according to the team, unfounded, because Second Sight hadn't had sufficient time in preparing it to take on board the Post Office's evidence."
1003,the Post Office's,Post Office,Organisation,"I can't think what else it would be a reference to, the Board were very frustrated by the criticisms in the Second Sight interim report, which at that stage they were told were, at least in some cases according to the team, unfounded, because Second Sight hadn't had sufficient time in preparing it to take on board the Post Office's evidence."
1004,Susan Crichton,Susan Crichton,Individual,continues seemingly on the basis of what your 2 colleagues Susan Crichton and Hugh Flemington said.
1004,Hugh Flemington,Hugh Flemington,Individual,continues seemingly on the basis of what your 2 colleagues Susan Crichton and Hugh Flemington said.
1005,Alice Perkins,Alice Perkins,Individual,"There are tensions between people and that includes Alice Perkins, the Chair, Paula Venles and Susan Crichton."
1005,Chair,Chair,Individual,"There are tensions between people and that includes Alice Perkins, the Chair, Paula Venles and Susan Crichton."
1005,Paula Venles,Paula Venles,Individual,"There are tensions between people and that includes Alice Perkins, the Chair, Paula Venles and Susan Crichton."
1005,Susan Crichton,Susan Crichton,Individual,"There are tensions between people and that includes Alice Perkins, the Chair, Paula Venles and Susan Crichton."
1006,Alice Perkins,Alice Perkins,Individual,"At this time, were there tensions between Alice Perkins, you and Susan Crichton?"
1006,Susan Crichton,Susan Crichton,Individual,"At this time, were there tensions between Alice Perkins, you and Susan Crichton?"
1011,Post Office's,Post Office,Organisation,"she could not understand, and again there's documentation on this, as to why we had ended up in the— why the business, as she put it, had ended up in the position that it had, with a report that hadn't taken account of Post Office's input and conclusions seemingly reached or suggested."
1012,Second Sight,Second Sight,Organisation,"To be fair to Second Sight, they'd said it was an interim report."
1013,Board,Board,Organisation,"I had been challenged over that, and there was going to be more challenge to come a couple of days after this in a Board meeting."
1014,Alice,Alice,Individual,"And I don't know what— at this stage, I don't know what conversations had taken place between Alice and Susan."
1014,Susan,Susan Crichton,Individual,"And I don't know what— at this stage, I don't know what conversations had taken place between Alice and Susan."
1015,Susan,Susan Crichton,Individual,"Certainly Susan and I had discussed about how we were going to We'd had conversations about the first draft of a Second Sight report, which I think she went back to talk to them about and some changes were made, but nothing substantive."
1015,Sight,Second Sight,Organisation,"Certainly Susan and I had discussed about how we were going to We'd had conversations about the first draft of a Second Sight report, which I think she went back to talk to them about and some changes were made, but nothing substantive."
1017,Alice Perkins,Alice Perkins,Individual,Were there tensions between you and Alice Perkins?
1019,Alice,Alice,Individual,"Alice was a very straightforward Chair, and I generally took feedback pretty well, and again, forgive me for repeating the phrase, but there is documentation on that as well."
1019,Chair,Chair,Individual,"Alice was a very straightforward Chair, and I generally took feedback pretty well, and again, forgive me for repeating the phrase, but there is documentation on that as well."
1020,Post Office,Post Office,Organisation,"I'm sure she gave me some fairly straightforward feedback about why this had taken so long, why it was over budget, why the report contained things that the Post Office felt were inaccurate."
1021,Simon Richardson,Simon Richardson,Individual,"The minute continues, I said, that's Simon Richardson, that I thought the Minister had dealt with the questions extremely well and looked in control of the brief."
1022,the Post Office,Post Office,Organisation,Evidently she had the Post Office in to tear them off a strip for not putting someone up earlier in the day for interviews on radio and TV.
1026,Susan Crichton,Susan Crichton,Individual,Susan Crichton said she would pass my comments on to the Comms Director.
1026,Comms,Comms,Organisation,Susan Crichton said she would pass my comments on to the Comms Director.
1030,Chair,Chair,Organisation,"The Chair, that's Alice Perkins, seems to have been taken by surprise by the reaction and the noise generated."
1030,Alice Perkins,Alice Perkins,Individual,"The Chair, that's Alice Perkins, seems to have been taken by surprise by the reaction and the noise generated."
1031,Paula Vennells,Paula Vennells,Individual,Paula Vennells may be sensitive around some of these issues happening on her watch as the network director.
1033,Paula Venles,Paula Venles,Individual,She said that Paula Venles had asked about what I knew and she might pass on my comments to her.
1034,Paula Venles,Paula Venles,Individual,"I said I was happy to talk to Paula Venles since we knew each other from another difficult project in the days when they were a subsidiary of the Royal Mail Group, etcetera."
1034,the Royal Mail Group,the Royal Mail Group,Organisation,"I said I was happy to talk to Paula Venles since we knew each other from another difficult project in the days when they were a subsidiary of the Royal Mail Group, etcetera."
1035,Network,Network,Organisation,"In your approach to the reaction to the Second Sight report, were you sensitive that some of the issues it addressed happened on your watch as Network Director?"
1037,Fujitsu,Fujitsu,Organisation,"The note says that the real issue here, the real worry, was around the Fujitsu expert who appeared to have known some of the problems and not refer to them in his report or statement."
1041,Gareth Jenkins,Gareth Jenkins,Individual,"Would you be surprised that members of your team were having this in-depth and frank conversation about Gareth Jenkins being the real worry that was facing the Post Office after the interim report, and yet this information not being fed back to you, nor indeed to the board?"
1041,the Post Office,Post Office,Organisation,"Would you be surprised that members of your team were having this in-depth and frank conversation about Gareth Jenkins being the real worry that was facing the Post Office after the interim report, and yet this information not being fed back to you, nor indeed to the board?"
1043,Simon Richardson,Simon Richardson,Individual,"How has it come about that they're having this very frank conversation with somebody with whom you have a history, as is referred to here, Simon Richardson, and you never get to know about it?"
1044,Simon Richardson,Simon Richardson,Individual,"My history with Simon Richardson was one case that we sat on at Royal Mail Group where we were on an appeal panel, and working with him a long time ago on Post Office closures, but I hardly met with Simon."
1044,Royal Mail Group,Royal Mail Group,Organisation,"My history with Simon Richardson was one case that we sat on at Royal Mail Group where we were on an appeal panel, and working with him a long time ago on Post Office closures, but I hardly met with Simon."
1044,Post Office,Post Office,Organisation,"My history with Simon Richardson was one case that we sat on at Royal Mail Group where we were on an appeal panel, and working with him a long time ago on Post Office closures, but I hardly met with Simon."
1044,Simon,Simon,Individual,"My history with Simon Richardson was one case that we sat on at Royal Mail Group where we were on an appeal panel, and working with him a long time ago on Post Office closures, but I hardly met with Simon."
1045,Paula Vennells,Paula Vennells,Individual,"It's recorded here that she said that Paula Vennells had asked about what I, that Simon Richardson, knew."
1045,Simon Richardson,Simon Richardson,Individual,"It's recorded here that she said that Paula Vennells had asked about what I, that Simon Richardson, knew."
1050,Simon,Simon,Individual,"It may simply be that I was asking for what Simon's view was on the work that was underway, because he was the partner for the Post Office, or had been a partner for the Post Office."
1050,the Post Office,Post Office,Organisation,"It may simply be that I was asking for what Simon's view was on the work that was underway, because he was the partner for the Post Office, or had been a partner for the Post Office."
1051,Susan Crichton,Susan Crichton,Individual,"Again, asking the general question, how is it that 2 relatively senior members of your team, Susan Crichton, the General Counsel no less, were having this frank conversation with a solicitor and the outcome of it never reached you or the Board, if your evidence is correct?"
1051,the General Counsel,the General Counsel,Organisation,"Again, asking the general question, how is it that 2 relatively senior members of your team, Susan Crichton, the General Counsel no less, were having this frank conversation with a solicitor and the outcome of it never reached you or the Board, if your evidence is correct?"
1051,Board,Board,Organisation,"Again, asking the general question, how is it that 2 relatively senior members of your team, Susan Crichton, the General Counsel no less, were having this frank conversation with a solicitor and the outcome of it never reached you or the Board, if your evidence is correct?"
1052,Susan,Susan Crichton,Individual,"To be honest, I don't know whether Susan— as you've heard previously, it was not a process in the Post Office, which was wrong, for advisers if this is considered advice, which in a sense it is, to be fed back."
1052,the Post Office,Post Office,Organisation,"To be honest, I don't know whether Susan— as you've heard previously, it was not a process in the Post Office, which was wrong, for advisers if this is considered advice, which in a sense it is, to be fed back."
1054,the Post Office,Post Office,Organisation,"Is it every day of the week though in the Post Office that it is told that the safety of its convictions, its criminal convictions, may be called into question by unreliable evidence given by an external lawyer?"
1055,Beer,Beer,Individual,"No, Mr. Beer, I agree, it should have been shared."
1062,Cartwright King,Cartwright King,Individual,"You've got Cartwright King through Simon King advising on the one hand, you've got Bon Dickinson advising here that the real worry is Gareth Jenkins on the other."
1062,Simon King,Simon King,Individual,"You've got Cartwright King through Simon King advising on the one hand, you've got Bon Dickinson advising here that the real worry is Gareth Jenkins on the other."
1062,Bon Dickinson,Bon Dickinson,Individual,"You've got Cartwright King through Simon King advising on the one hand, you've got Bon Dickinson advising here that the real worry is Gareth Jenkins on the other."
1062,Gareth Jenkins,Gareth Jenkins,Individual,"You've got Cartwright King through Simon King advising on the one hand, you've got Bon Dickinson advising here that the real worry is Gareth Jenkins on the other."
1069,Horizon,Horizon,Technical System,"The reference, we needn't show it at the moment, is POL3029744, and it referred to 3 bugs in Horizon, the receipts and payments mismatch bug, the suspense account bug, and although it didn't name it, the calendar square or Falkirk bug."
1069,Falkirk,Falkirk,Organisation,"The reference, we needn't show it at the moment, is POL3029744, and it referred to 3 bugs in Horizon, the receipts and payments mismatch bug, the suspense account bug, and although it didn't name it, the calendar square or Falkirk bug."
1074,the Post Office,Post Office,Organisation,"You say, I was not made aware between been joining the Post Office in 2007 and early 2012 that any bugs, errors or defects had been identified in legacy Horizon or Horizon Online."
1074,Horizon,Horizon,Technical System,"You say, I was not made aware between been joining the Post Office in 2007 and early 2012 that any bugs, errors or defects had been identified in legacy Horizon or Horizon Online."
1074,Horizon Online,Horizon Online,Technical System,"You say, I was not made aware between been joining the Post Office in 2007 and early 2012 that any bugs, errors or defects had been identified in legacy Horizon or Horizon Online."
